latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,condition
-0.30314213,-1.3106518,-1.0810119,0.7938388,-0.2540798,-1.5941906,0.46118066,0.88931143,-0.81703204,-1.1942891,-0.15396288,0.59561515,-0.7172914,-0.017550608,0.6098833,-1.70773,1.0875001,0.39299256,1.0779679,0.8331239,0.6928307,1.6189606,0.6441274,1.7183421,-0.61327296,0.7958731,1.0993509,1.2532138,-2.3469427,2.7570715,1.0967128,-0.5740318,AKI
-1.7127856,-0.2748624,-0.20376949,-0.62418616,1.266925,-1.1906992,-0.39330956,0.5749083,-1.5874677,0.20716982,0.55128753,1.462615,-0.091256395,0.69895625,0.67413753,0.08654751,0.90476435,0.9760813,1.3782647,1.0548577,1.790339,-0.24706605,0.6471447,-0.36787745,-0.2659385,-0.32096744,-0.6040968,0.8489785,0.11477706,1.1331072,1.0752519,-1.516441,Normal
-0.11851573,-2.002079,-0.8479241,-0.2773349,-0.3441202,-2.415349,0.25514275,1.5155783,-1.0978929,-0.8526642,-0.44429916,1.2756102,1.1861331,-0.024235679,0.12855493,-1.3481929,1.3661107,1.2758018,2.0354016,1.608652,0.95390254,1.4131901,0.61741614,0.39952153,-0.79582816,-0.56614494,0.08876459,0.9276887,-2.473752,1.9702666,0.7744741,-1.4003303,CKD
-0.17422222,-0.2469717,-1.3380882,0.12657715,0.003579475,-0.45581573,0.015745007,0.009907642,-0.997586,-0.16043478,-0.59498215,1.1890055,-0.2194874,0.56721365,0.8690781,-0.90052986,0.72416437,0.16424161,1.1604719,0.19652376,1.1614894,0.906604,0.574641,0.7989558,-0.13606861,0.7998466,-0.051069,0.5644363,-0.5141423,1.8923364,0.46415478,-0.9940696,AKI
-0.8196594,-0.1637016,-0.46236223,0.2888678,0.5726867,-0.718301,-0.9409108,0.56555456,0.049476597,0.6551779,0.024411358,0.95549566,0.8882047,0.9955571,-0.63440883,0.39220065,0.06789208,1.2777693,0.5781934,1.0665797,0.21260484,-0.8146796,-0.36166996,-1.2348502,-0.55223346,-0.51391256,-0.49320287,1.0920845,0.111120865,-0.07025935,1.1941209,-0.92104584,Normal
0.48168653,2.9297576,-0.0074564815,1.3587086,1.3158575,1.9558414,-1.6938449,-1.6254278,-1.6446365,2.9000833,-0.17851222,1.5105255,0.8198712,1.4562905,-0.28267708,2.3544257,-1.7135233,1.3397824,1.3351334,1.2273611,2.0118032,-1.590884,-0.90753675,-3.2389143,0.62086236,-0.9632855,-2.661291,0.34640634,3.2185793,-1.8771235,0.29474735,-0.24363077,Normal
-4.2550817,-1.1929152,0.16023433,4.74711,3.4209335,-0.3402821,-0.7424433,2.3877594,3.7075865,5.400984,-0.42372283,3.1296086,3.9237542,3.7552283,-2.683534,2.685043,-1.1960537,4.6388717,-4.138069,4.5914817,-1.3647417,-4.826628,-4.846099,-4.330459,-5.9273453,-4.296756,0.08701718,6.3378406,2.4675102,-3.700693,8.069969,-1.223281,Normal
0.7804544,0.3152316,-1.6993631,2.6256843,-1.2203722,1.6319332,0.77782506,-1.4475372,1.7092394,1.5170302,-2.396112,1.1297188,-0.754786,0.2772032,0.97781223,-1.5194716,-0.25819838,-1.1527147,-0.8740596,-0.790504,-0.13737758,0.65015143,-0.32400537,1.5963836,-0.64795333,1.9956478,0.8618016,1.4205128,0.47444618,1.4501891,1.6510333,0.50505036,AKI
0.47910362,1.2518537,-1.4381864,1.9896159,0.8740869,0.5403934,-0.5330781,-0.43339258,-0.15731502,3.1731727,-0.7788328,1.691478,1.8218349,2.1407347,-0.4009332,2.1481202,-1.1384463,2.2889252,0.22147894,1.5945696,0.52625483,-1.6335359,-2.109468,-3.080523,-0.8456133,-1.5871725,-1.5335494,1.2220019,2.0753257,-1.558101,1.6794238,-0.2812255,Normal
0.5152365,-1.2210877,-1.2014866,-0.42233178,0.050777532,-1.7381374,-0.08036,1.5678068,-0.46173725,-0.52106696,-0.4695111,1.3428121,0.68800455,0.56318575,-0.39452326,-0.89512,1.4551207,1.0222257,1.9659061,1.5409076,1.3240451,0.8540834,0.012182109,-0.0043605077,-0.21693167,0.18368614,-0.08091483,0.23339249,-2.0182514,1.4405073,0.5880042,-0.9167273,CKD
0.08862674,0.9667156,-0.121557795,-0.24863783,1.4325881,0.17094824,-0.89992374,0.22381741,-0.34209082,1.1560471,0.7309696,1.3009465,-0.5898795,1.4931073,-0.6936464,1.1260808,0.31670484,1.1224675,1.2746159,1.722301,2.3627098,-1.3419988,-0.062075734,-1.4805386,0.26421878,-0.095311455,-1.5564375,-0.26355758,0.6727105,-0.33416504,0.8372235,0.02500241,Normal
0.6718844,-0.5647661,-1.5676551,0.3816979,-0.092724,-0.6383516,0.037571516,0.8577572,0.50719017,-0.61140263,-0.5554921,0.9766115,-0.50482464,0.6533673,-0.19776338,-1.4733818,1.0601548,-0.041272946,1.2232634,0.6232261,1.0206311,0.98315936,0.019863635,1.0235543,-0.120114945,1.3728695,0.8438956,0.34723076,-1.7332344,1.918129,0.6230373,-0.027030267,AKI
-4.166105,0.43835062,1.6051253,-0.7560441,0.34625763,0.08949817,-2.375765,-1.611171,-3.182341,1.515227,-0.63753814,2.0370593,2.1905105,-0.8183339,1.7511691,-0.15031508,-1.4769014,1.7720953,1.6378068,0.27633232,0.084485345,-0.7828319,1.2588112,-2.492338,0.12952894,-0.36765775,-1.6631032,3.5999644,2.0900013,0.28022483,1.1916044,-4.1950126,Normal
-0.020936586,-0.36282128,-1.0345229,0.00066140667,-0.46526682,-0.58382815,-0.8807349,0.09917673,-0.8079118,-0.5109051,-0.94878596,0.8533048,0.4909982,-0.024992285,0.10168788,-1.2402079,0.39283183,0.41714394,1.6420768,0.3322855,0.4660144,0.83655286,0.44427282,0.051742073,0.3600423,1.1477549,-0.1769238,0.8228568,-0.96980315,1.4918823,0.28029174,-1.3869971,AKI
0.16206408,-1.9610934,-1.1338896,-0.18596794,-0.86397934,-2.1348202,0.41682172,0.9342861,-1.1942898,-1.0736555,-1.0608616,1.2132391,1.2351469,-0.2874554,0.47443527,-1.8003258,1.1465715,0.85939205,2.0369487,1.0158061,0.6837637,2.0588834,0.8104217,0.95750517,-0.72602475,-0.21011579,0.10427456,0.9568331,-2.5101993,2.259559,0.5784427,-1.5990382,CKD
-0.29903352,-1.0245485,-0.3360059,-0.8746536,0.8641358,-1.556419,-0.23799795,1.6113604,-0.25085402,-0.48638904,0.6767884,1.0354252,0.28388938,0.5430293,-0.71123,-0.5061713,1.1749139,0.8592141,1.6743387,1.6255417,1.4313369,0.16908482,0.08269599,-0.32159865,-0.16681612,-0.29743195,0.17516032,-0.02321827,-1.4081215,0.83233136,0.54775435,-0.6085143,Normal
-0.44817013,-0.12774676,-0.7562374,-0.24069493,-1.056902,-0.12763536,-1.0739702,-0.76253164,-1.5407448,-0.40550798,-1.213337,1.0865172,1.2776287,-0.5366318,0.7037044,-1.311107,-0.3529491,0.39415556,1.8344207,-0.094816186,0.04141421,1.0007434,0.85027975,-0.24913175,0.4959776,0.6836431,-0.524071,1.2214278,-0.118653536,1.3174258,-0.1883738,-2.132278,CKD
-0.1536383,-0.19390717,-0.5794169,-0.6593834,0.50510484,-0.785645,-0.7035628,0.8113304,-0.63641036,-0.04505928,-0.13786411,1.1723294,0.30726233,0.55409205,-0.2716036,-0.15473467,0.8265098,0.8524533,1.5699542,0.94835496,1.3317978,0.014599949,0.1524688,-0.64427125,0.22130999,0.2671781,-0.72692204,0.12984395,-0.59550685,0.6725371,0.4305798,-1.122682,Normal
0.19465125,1.8752475,-0.4835547,1.6158425,-1.0823411,2.405836,-0.71202475,-2.374584,-0.60708195,1.1311737,-1.4302597,0.64242095,-1.1923592,-0.54064226,1.1341317,-1.2272357,-1.2004389,-1.1195973,0.3066157,-1.2420094,0.610569,0.5924573,0.38668376,0.6170706,0.8414969,2.3848596,-0.30689412,0.836683,1.6334606,1.0545092,-0.08412938,-0.28998542,AKI
1.3181078,0.81218344,-0.5694897,0.39810544,-0.6376631,0.9742903,-0.31478885,-1.0582718,-0.26185942,0.5543326,-0.6557137,0.4341895,0.33712208,0.38320428,-0.07079726,-0.19870463,-0.713423,-0.013970427,0.8941969,0.118343174,0.65481275,0.4616598,0.19440047,-0.3161559,0.4730047,0.096636355,-0.610327,-0.32364616,0.6684071,0.16797818,-0.7050308,0.1463233,CKD
0.3531286,-0.19387072,-0.8060101,-0.7935493,0.33167616,-0.8325065,-0.5545624,0.997953,-0.5514221,-0.120743304,-0.2652713,1.3107493,0.42152438,0.56984895,-0.46267036,-0.22599162,0.93063766,0.9142393,1.7448853,1.0913333,1.5210984,0.224513,0.0066503286,-0.6491279,0.26243585,0.33285263,-0.71417403,-0.13185987,-0.7641705,0.62509525,0.26062933,-1.0385427,Normal
0.0009182021,-1.2350087,-1.3703891,0.40309232,-0.59925663,-1.3342679,0.055187747,0.5527087,-0.6770869,-0.7561074,-0.99287766,1.014346,0.30603948,0.1261502,0.49648058,-1.6604276,0.9056006,0.38834113,1.4180207,0.5064181,0.5536158,1.5148063,0.5775332,1.1257501,-0.51168245,0.6941574,0.41559175,1.0574763,-1.9283702,2.2706513,0.72230387,-1.0789827,AKI
0.58117557,0.12101422,-1.5296195,0.9124541,-0.73724794,0.09792014,-0.5109935,-0.32761756,0.001441963,0.29153985,-1.2141315,0.60991895,0.122486964,0.33537287,0.091233335,-0.9498833,-0.057834603,0.1948275,0.64021933,-0.09324878,-0.055565823,0.6843549,0.038644847,0.2017602,0.0049582273,0.9752202,-0.029542772,0.8626694,-0.39325187,0.968755,0.39020187,-0.37354654,AKI
-4.5978394,-2.7275126,-0.6140357,6.826179,2.2549663,-1.537181,0.08209793,2.7948158,3.761795,6.4471407,-2.4016788,4.067238,6.436947,3.892076,-1.6845907,2.0706666,-1.6372622,6.685815,-4.519432,5.6163054,-2.1641314,-4.338323,-5.239012,-4.459634,-8.405091,-6.0119457,0.19599135,9.492435,1.6100515,-3.5364802,10.189267,-2.2921927,Normal
-4.098847,1.4669015,3.3788667,-0.29419255,3.2795,0.9811601,0.7453584,-1.0715284,-2.384498,2.107685,1.9251205,0.6620897,-1.5001858,-0.71737766,2.1102688,0.76643646,-1.0711098,-0.014731392,-0.684096,0.9318506,1.3844191,-1.1700354,0.3323105,-0.5106026,-0.8575575,-1.3520244,0.2965487,1.407504,3.275088,-1.0141532,1.3467057,-1.2799761,Normal
0.07675943,-1.975357,-1.0234244,0.17033838,-0.915937,-2.290829,-0.020610832,1.1264048,-1.0293828,-1.351517,-1.0743071,0.7175667,0.8586834,-0.43541875,0.17448226,-2.0656188,1.0860016,0.82405835,1.9718307,1.0328864,0.25294247,2.0152256,0.7921971,1.0227578,-0.5098947,0.3957359,0.30169815,1.3025019,-2.9300208,2.4067113,0.8408897,-1.5764738,AKI
0.9716644,0.082770266,-0.7970313,-0.664118,-0.19358525,-0.07594762,-0.20190372,0.24473023,-0.5248078,-0.109717056,-0.58960027,1.0807846,0.47930077,0.3033234,-0.15442944,-0.4786359,0.5006625,0.4594462,1.6440891,0.59464765,1.3604857,0.6157654,0.2619096,-0.28720093,0.38845593,0.31856138,-0.7389254,-0.43576306,-0.39707878,0.59952134,-0.2530595,-0.7857827,CKD
1.5098348,0.6709785,-0.9227047,0.64038473,-0.42125878,0.69643617,-0.14379181,-0.28257447,0.4279155,0.947184,-0.56410974,0.5395778,0.18526989,1.0186156,-0.52771527,0.2677588,-0.28344998,0.3145675,0.49466428,0.41317856,0.6344548,0.09761208,-0.37254602,-0.47274944,0.12835115,0.06862722,-0.5070125,-0.37862712,0.38044363,-0.070137545,-0.094741866,0.54995674,CKD
-0.37870663,-2.2653685,-1.0442356,0.6897419,-1.1909667,-2.5081103,0.111666076,0.9518154,-1.1267209,-1.3197294,-1.2298117,0.81548065,0.8159446,-0.50329286,0.6271804,-2.2692509,0.92249775,1.0144602,1.7106609,1.0578641,-0.0053101294,2.1792746,1.0493834,1.4141259,-0.9902558,0.31143072,0.5525665,2.022617,-3.1140344,2.9703062,1.2590524,-1.7046052,AKI
1.0594903,-0.09505159,-1.0005333,0.200846,-0.77435446,0.31464517,0.85765,-0.8126819,-0.40901363,0.62677604,-1.1316457,1.0050858,1.0844697,0.37891844,0.6403525,-0.20024805,-0.28334188,0.25138998,0.666267,0.007912398,0.43830395,0.9408498,0.039091606,0.04181762,-0.41539714,-0.7036709,-0.37569347,-0.11245591,0.33044645,0.36481744,-0.24284744,-0.16784704,CKD
0.13255815,-0.27125317,-1.3168479,-0.19039218,-0.4563927,-0.20449345,0.35246938,-0.38522762,-0.88388216,0.14613535,-1.0956968,1.5980791,0.66757685,0.44188803,0.97689044,-0.7160623,0.42729092,0.24919505,1.1631424,-0.036167648,1.0387632,1.0366764,0.55336964,0.43370098,-0.3247674,0.13804725,-0.4195789,0.36222947,-0.079575494,1.3140796,0.113336764,-1.1086309,CKD
-1.2941326,-1.140981,-0.44445983,-0.05613019,-0.13047445,-1.5836196,-0.91405135,0.45182422,-1.2210889,-0.51684403,-0.39412725,0.8651162,0.6458706,-0.037033655,0.3448859,-1.1303729,0.5709416,0.8838436,1.5445769,0.7035508,0.3257193,0.68912166,0.9399974,0.12063213,-0.38596177,0.3359857,-0.15891042,1.6269011,-1.3751059,1.9024633,1.0806745,-1.7516036,Normal
0.5401724,-0.517995,-1.3528433,-0.53550905,-0.029894747,-0.7545221,0.22740419,0.539518,-0.77251077,-0.33739135,-0.6768158,1.4194347,0.36505815,0.55791533,0.30816513,-0.84542686,1.0600263,0.38956863,1.595995,0.61361825,1.512533,1.1014752,0.25671443,0.39179564,-0.06126968,0.367609,-0.25191557,-0.07030741,-0.93305945,1.4313642,0.11532884,-0.940317,CKD
0.98774916,0.551095,-1.2273636,0.24560903,-0.40870222,0.13573915,-0.2502959,-0.092183426,-0.33509752,0.70640707,-0.97423977,1.0118859,0.5442508,0.7111488,-0.030129358,-0.020183245,-0.03729663,0.6194218,0.9446232,0.30815446,0.7133194,0.30969995,-0.20612763,-0.56247693,0.15036991,0.22875449,-0.76404244,0.06498216,0.2141314,0.28930625,-0.0007787049,-0.39019114,CKD
2.024007,4.962026,-0.9589369,3.6217573,4.3817587,3.40836,1.833158,-1.1437058,-1.8852553,7.505686,0.24253568,3.154089,-0.20165327,4.528988,0.7784228,5.887549,-1.2111248,2.8877194,-0.114440374,3.3886845,5.0976315,-3.2549105,-3.814926,-3.991955,-2.0877368,-2.9229045,-3.4610782,-0.33360952,6.5731673,-3.366641,2.799787,1.4107921,Normal
2.7077312,5.3957963,-0.38184437,5.8065915,5.094759,5.2185154,-0.26154104,-1.2489744,2.2426267,8.633326,0.72721887,1.7573154,-1.7425972,5.6787834,-2.325642,5.55238,-2.3876941,1.5695283,-2.0178294,3.7185562,3.5338259,-4.417311,-4.863102,-4.361999,-1.894905,-1.3962638,-2.380057,-0.65249354,6.4058805,-4.216965,3.6298993,4.599815,Normal
-0.8072749,-1.7034264,-0.9975617,0.8374393,-0.31419757,-2.2482624,0.62438977,1.0790586,-1.365009,-0.9756366,-0.14078027,0.94119775,-0.26636773,0.06836406,1.0005807,-1.5345464,1.2194424,1.0381685,1.179451,1.24904,0.81428075,1.542119,0.9006624,1.5952654,-1.0899282,0.09495632,0.81907517,1.8930985,-2.3212683,2.9849408,1.504155,-1.0976123,AKI
-1.564251,-2.777356,0.26897094,0.27129695,0.42548168,-3.4941916,0.30308172,2.62512,-1.4305567,-1.8314624,1.2063751,0.6421948,-0.13448511,-0.2341036,-0.1638746,-1.9641951,1.3876374,1.8440481,2.0866861,3.0257301,0.7498092,1.255851,0.77902,0.8773877,-1.2368983,-0.5270028,1.6263983,1.8041197,-3.880369,3.0154004,1.615629,-0.8525112,Normal
0.15665132,-0.96620506,-0.09494563,-0.4950954,0.49487156,-0.8354211,1.3458248,0.7382725,-0.44471824,-1.0575962,1.0954283,0.6326795,-0.3134924,-0.19619241,0.16045274,-1.3528457,0.6018082,-0.36680204,1.386961,1.1239108,1.1849302,1.1866724,0.63472515,1.0273235,-0.5669486,-0.79676145,1.6431204,-0.5511172,-1.397579,1.4063711,-0.4089566,0.43107453,CKD
0.013839729,-1.7593367,-0.9172652,0.25311902,-0.08728307,-1.7997937,0.7185845,1.2385269,-0.5878238,-1.3039356,0.04674019,0.81582123,0.04899305,-0.07975509,0.20907032,-1.8997049,1.2126032,0.33618551,1.6262021,1.185235,0.8533083,1.6455584,0.599585,1.39329,-0.6346131,0.057827413,1.4046775,0.63411635,-2.633085,2.6026213,0.5104478,-0.24339625,AKI
-0.4939415,1.2038786,0.6248121,1.9794409,2.1610951,1.7481264,6.4066043,-0.80025464,-0.9398907,3.6475728,-0.86745167,2.3637936,-1.9236708,0.8417626,4.070882,0.9164898,1.2058856,-1.0711821,-2.9500651,0.7871994,3.6744592,0.825997,-1.1977849,3.1578548,-3.1300473,-1.9557853,0.8089094,0.7316725,3.900905,0.42686665,2.5979068,-0.12772319,CKD
0.27385497,-1.2641501,-1.4719964,0.32556862,-0.29677415,-1.6067382,0.20240109,1.0502833,-0.6645122,-0.7573986,-0.75607437,1.1558374,0.14756641,0.40203074,0.24488407,-1.4556808,1.271712,0.586973,1.5531566,1.0088078,0.9902218,1.399785,0.3201659,0.9724711,-0.49009934,0.573219,0.43587214,0.81010866,-2.1585052,2.2888656,0.8216545,-0.7719167,AKI
-0.3030355,-0.16084519,-0.53577006,-0.7001346,0.7147771,-0.85779643,-0.9985881,0.9518707,-0.52277094,-0.047544748,-0.022915818,1.3145726,0.20832328,0.6753744,-0.5410867,-0.15236753,0.8940515,0.998387,1.6976242,1.2314031,1.4909732,-0.2524803,0.06871581,-0.8183006,0.27446315,0.501393,-0.72291565,0.21227463,-0.67331,0.69829124,0.65835345,-1.1183845,Normal
0.53528774,-0.4657905,-0.98336923,-0.3705952,0.23344973,-0.70100325,0.48870206,0.83229464,-0.19920793,-0.4887007,0.034110077,1.0292958,-0.1253774,0.43934858,0.036698986,-0.7796845,0.98911184,0.09805202,1.2591448,0.7187262,1.394213,0.9326731,0.122536086,0.61256564,-0.17903441,0.15655267,0.40882546,-0.2835013,-1.0493971,1.2689613,0.08722774,-0.19964433,CKD
-0.040057093,-0.44171697,-1.4607587,1.5294052,-0.988856,-0.318143,-0.47764668,-0.5392815,-0.047549218,1.1119163,-1.6359851,0.95639026,1.5175954,0.58048034,0.44576204,-0.71992433,-0.7211117,0.83154327,0.3109849,0.21858224,-0.8160781,0.28534034,-0.050786033,-0.44250497,-0.8489048,-0.20657995,-0.028188149,1.9784272,-0.040566657,0.57953286,1.0688171,-0.8127886,AKI
0.52189726,-0.8114504,-1.3793501,-0.6631083,-0.14228943,-0.98997563,0.34707767,0.57911575,-0.881516,-0.27976885,-0.7204181,1.5589954,0.71159804,0.5010154,0.33507273,-0.90451807,1.1459343,0.520447,1.6865184,0.6744885,1.5283356,1.2007964,0.3350321,0.37899604,-0.2678715,0.0058931485,-0.327212,-0.014128907,-1.0197829,1.4154273,0.14218485,-1.0579258,CKD
0.22083136,0.42234862,-0.87076306,-0.02230829,-0.15958557,0.19593324,-0.515974,-0.2699683,-0.6655007,0.09729979,-0.632616,1.0404024,-0.18357387,0.407778,0.3378681,-0.50049824,0.27926788,0.23074302,1.2059122,0.15893787,1.1111413,0.34473872,0.4175009,0.0020032758,0.39191654,0.92533827,-0.5763848,0.2100955,0.029063452,1.1100463,0.19794911,-0.7839301,AKI
2.668451,9.226277,0.8183775,6.0198255,7.5587673,7.4487925,1.7694805,-3.1622627,-2.5280654,11.790718,1.3883351,3.1302326,-2.132492,5.8039055,0.26859346,8.974461,-3.438813,2.2810063,-1.4741222,4.2570677,7.3402843,-4.840026,-5.65377,-5.652468,-2.615677,-3.443349,-4.454022,-1.2484983,11.274475,-6.3394995,3.2305958,3.7405453,Normal
-0.5857049,-2.005877,-1.0115492,0.75696594,-0.77582884,-2.417874,0.06565976,1.075234,-1.3886567,-1.3585684,-0.71054786,0.6398729,0.06066364,-0.28580534,0.7518525,-2.0401027,1.1405201,0.9123283,1.5524336,1.0840405,0.28878146,1.9941823,1.0233054,1.5803602,-0.853488,0.59180444,0.6729216,1.914685,-2.9434881,3.0809045,1.3764174,-1.6042584,AKI
0.43079412,-1.4655833,-1.2693863,0.3189214,-0.25574517,-1.3347092,0.40263304,1.088809,0.081788085,-1.1251427,-0.45754468,0.84532857,0.110875174,0.08142452,-0.08074089,-1.9661951,1.121971,0.03970696,1.5318811,0.78143346,0.68733084,1.5369549,0.36891073,1.3048279,-0.4266496,0.5935582,1.2560972,0.50829524,-2.4608283,2.265784,0.4711624,-0.0972039,AKI
1.1683509,0.9512434,-0.9970052,0.17281474,0.15076908,0.499383,-0.26893723,0.0025246069,-0.3033284,0.6557665,-0.3558564,1.0188684,-0.74618655,1.0956075,-0.07672506,0.1898246,0.4661784,0.45431656,1.1321814,0.70926046,1.8479868,-0.008515336,0.0041740164,-0.23506834,0.32266593,0.8232244,-1.0264705,-0.43424544,0.22738299,0.52271867,0.30252507,0.0049032085,AKI
2.2127566,5.854957,-0.6754621,4.1983185,2.8696177,4.544791,-1.2905425,-2.993493,-1.4688015,6.9948487,-0.9694477,2.6489725,0.61382395,3.5311716,-0.35684094,4.711135,-3.1326656,2.0643425,0.610265,2.2127063,3.4390519,-2.9948826,-3.2566183,-5.196771,-0.052266262,-1.3813767,-3.7390912,0.37659913,6.5511184,-3.600712,1.3200618,1.4551585,Normal
-2.2529783,1.0252454,1.2543241,-0.5585135,1.3724002,0.6064145,-1.4327828,-1.1081797,-2.27329,1.3299761,0.31466025,1.4764057,0.6131806,0.014237493,1.0793148,0.5833357,-0.6857595,1.0712957,1.444445,0.75448143,1.4332821,-1.2754834,0.7823406,-1.9982748,0.5749679,-0.37574798,-1.6420001,1.366715,2.0006087,-0.058220506,0.7221532,-2.0576253,Normal
0.93748605,0.15797472,-1.1152786,-0.5334748,0.047209002,-0.3750876,-0.33963427,0.7474495,-0.32893044,0.03062521,-0.49913514,1.205531,0.11075917,0.7347864,-0.39052922,-0.29004458,0.84201354,0.68356705,1.5052776,0.82204837,1.5532727,0.4430462,-0.064430535,-0.32892784,0.299432,0.6389328,-0.71567374,-0.3235237,-0.6077198,0.65830433,0.12568676,-0.636823,CKD
-0.6392094,1.0592604,-0.24694823,1.6281079,2.339024,0.5742397,0.5259978,0.55565083,0.39775455,2.8353302,0.35848796,1.4029723,-0.35196677,2.231059,0.12263615,1.7873647,0.1226359,1.3015476,-0.6910937,1.7391747,1.4753191,-1.8760703,-1.614816,-1.4860728,-1.1244205,-1.0179374,-0.9257787,0.9647549,2.094895,-0.855054,2.5534883,0.26369822,Normal
-2.0792465,-0.9124876,0.26416275,-1.0178621,1.186565,-1.8137113,-1.3337477,0.946612,-1.3596611,0.011757098,0.6338641,1.3640393,0.65921223,0.47798446,-0.14744294,-0.13489541,0.9309089,1.5177317,1.7832872,1.517955,1.2767013,-0.51221436,0.68513286,-1.1070104,-0.29319736,-0.43236724,-0.8822159,1.3300595,-0.7260891,0.8290802,1.3812256,-1.985404,Normal
0.781203,-0.5556384,-1.0454375,-0.85406274,-0.1103973,-0.79964197,-0.11770871,0.7103916,-0.69690466,-0.45392698,-0.675594,1.2684807,0.75585276,0.28394234,-0.17636952,-0.84457576,0.9924962,0.58159167,1.9537245,0.7918444,1.3763188,0.9537248,0.25248176,-0.10183788,0.21986347,0.32844085,-0.4886828,-0.25161934,-1.0880704,1.0521076,-0.08539803,-1.1088228,CKD
1.736396,6.1140747,1.2587186,3.4277847,-0.36581784,6.6270227,-2.4361894,-5.393536,-1.1850113,3.918085,-1.4254714,0.5438587,-2.2735875,-0.37683755,0.090836525,-0.14311647,-3.780285,-2.086795,0.2997978,-1.1216823,2.3060503,-0.39088017,-0.5518225,-1.4650159,2.0256088,3.3965173,-1.5915931,0.31805542,5.2208605,-1.2250668,-1.5498343,1.1057235,AKI
-2.0169854,-0.5950215,0.14088146,-0.8900041,1.0989001,-1.4505862,-1.365982,0.77394456,-1.3115987,0.058488093,0.47105113,1.3678116,0.5052206,0.526873,-0.04916071,-0.0061465986,0.82408905,1.3557444,1.6276382,1.2867141,1.2198447,-0.61703324,0.5976819,-1.054956,-0.10867115,-0.14847502,-0.93470603,1.2657392,-0.42135817,0.8186516,1.2636344,-1.9637742,Normal
-1.5249122,2.1973007,1.1565543,0.27090234,0.63036096,2.0237067,-1.5041662,-2.441771,-2.6202874,1.9014922,-0.40987402,1.4257053,0.7947473,-0.39391148,1.4353889,0.4701609,-1.7815477,0.46585822,1.2048496,0.12188685,1.2062794,-0.88408864,0.41172093,-2.060266,1.0771638,-0.02063135,-1.7565349,1.3417013,3.1437063,-0.4260521,-0.20248318,-1.7048744,Normal
5.5392504,3.0484004,-5.7280865,8.376652,0.32269517,4.236989,2.1030092,-1.3764101,4.413341,10.119376,-5.027649,4.239883,2.5574052,6.5825434,-1.888923,3.8903227,-2.2570717,3.0208678,-3.2940416,3.6496017,0.2864272,-2.6863132,-7.277199,-4.346915,-4.0495415,-1.770832,-0.30084068,1.705479,4.7682037,-2.8789716,4.8287153,3.7942867,CKD
-1.2133563,-2.9579048,-0.8008051,1.6340829,-1.8131782,-3.4216862,0.5569452,0.7875541,-2.0087762,-1.4856397,-1.3305086,0.89116967,0.46056846,-0.91826355,1.6442727,-2.827375,0.7597806,1.8321861,1.4977298,1.4876736,-0.22981922,2.899616,1.9705291,2.2702951,-2.0218484,-0.009944618,0.79725945,3.7109146,-3.8320692,4.2467566,2.3861983,-2.2987688,AKI
-2.0729513,-1.58168,-0.40093946,0.69604576,-0.9315739,-2.0603607,0.13162294,0.091419555,-2.3629687,-0.49935454,-0.5076777,0.88501495,0.13940042,-0.6426838,2.0241184,-1.6332633,0.5216397,1.2196014,0.973434,0.48539227,0.24662784,1.8734941,1.5024136,1.5203683,-1.2819511,0.034640163,0.20694633,2.9220543,-1.4225001,2.9781642,1.9750963,-2.87935,AKI
0.7168627,0.17775622,-0.7977396,-0.36306247,-0.78391147,0.29040027,-0.11779848,-0.6489906,-0.89630973,-0.088156685,-0.9674937,0.9470478,0.9691873,-0.12071911,0.40369734,-0.72286075,-0.20275362,0.17237163,1.4261827,-0.07266577,0.61677194,0.9586343,0.45984215,-0.09624589,0.36438572,0.078620255,-0.60978156,-0.026538482,0.11226319,0.71443516,-0.6477897,-1.0160376,CKD
0.40117115,-0.06759396,-1.6940222,0.81001407,-0.1102454,-0.24261104,0.5819094,0.39644456,0.40427807,0.20172882,-0.71870834,1.2593739,-0.6663922,1.0000134,0.46828732,-0.63097364,1.0457988,0.14893532,0.35333046,0.45354307,1.2218205,0.43911722,-0.263094,0.99707335,-0.42176393,0.93837166,0.28216168,0.68414986,-0.59166414,1.4150254,1.0675821,-0.08703526,AKI
1.3144323,3.3966017,0.15270592,2.383994,-0.758308,3.9314852,-1.1191032,-3.5198357,-1.1478024,2.6443024,-1.5994899,0.6462595,-0.7694249,-0.10368481,0.60019237,-0.26329082,-2.4073894,-1.1530926,0.20479883,-0.8788544,1.2002277,0.24543391,-0.27597284,-0.816303,1.3285981,1.5192825,-1.2654117,0.4220873,3.3728201,-0.5376136,-0.9388786,0.34873223,AKI
