cell_type,gene,class,importance,n_cells_used_for_importance,mean_expr_AKI,mean_expr_CKD,mean_expr_Ref,target_minus_others_mean,abs_target_minus_others_mean,combined_score
EC,PLXDC2,AKI,0.0066794027,400,0.17482373,0.17143378,0.31926453,-0.07052542269229889,0.07052542269229889,0.00047106769623209144
EC,POLR2J,AKI,0.011142322,400,0.23204447,0.23110113,0.31730527,-0.04215872287750244,0.04215872287750244,0.000469746059603815
EC,RNH1,AKI,0.024190288,400,0.35246122,0.3190328,0.42466873,-0.01938953995704651,0.01938953995704651,0.0004690385564670718
EC,SSR2,AKI,0.012551611,400,0.34181675,0.33352023,0.42484412,-0.037365421652793884,0.037365421652793884,0.00046899624824972563
EC,HBP1,AKI,0.011439197,400,0.13851471,0.16953966,0.18935573,-0.04093298316001892,0.04093298316001892,0.00046824044856319524
EC,UNC50,AKI,0.00815617,400,0.17066829,0.18746823,0.26867452,-0.0574030876159668,0.0574030876159668,0.0004681893489979494
EC,TBC1D1,AKI,0.0072551947,400,0.17595054,0.19124915,0.28957742,-0.06446274369955063,0.06446274369955063,0.00046768975699758297
EC,ATP5PB,AKI,0.019980645,400,0.15312421,0.1529664,0.106575035,0.023353498429059982,0.023353498429059982,0.0004666179571170062
EC,RPS26,AKI,0.07696062,400,2.9381156,2.6090481,3.255062,0.006060481071472168,0.006060481071472168,0.00046641840054206796
EC,EIF4G3,AKI,0.04571508,400,0.15557264,0.1608732,0.17067426,-0.010201096534729004,0.010201096534729004,0.0004663439310288453
EC,PAFAH1B1,AKI,0.006559996,400,0.22647154,0.26686832,0.32804245,-0.07098384201526642,0.07098384201526642,0.0004656537150259099
EC,MOCS2,AKI,0.011932526,400,0.14411508,0.17076388,0.19550517,-0.039019450545310974,0.039019450545310974,0.00046560059970074397
EC,STX12,AKI,0.01004273,400,0.20282972,0.21280861,0.2854216,-0.046285390853881836,0.046285390853881836,0.000464831673455679
EC,RGS3,AKI,0.021645665,400,0.22518566,0.22242811,0.27083758,-0.021447181701660156,0.021447181701660156,0.0004642385139277394
EC,ERP29,AKI,0.035958175,400,0.25632432,0.26419926,0.274254,-0.012902304530143738,0.012902304530143738,0.000463943319244986
EC,CLSTN1,AKI,0.020909507,400,0.2768021,0.23119229,0.2781077,0.022152096033096313,0.022152096033096313,0.00046318940324951985
EC,NUPR1,AKI,0.014469423,400,0.18714972,0.19226992,0.11820191,0.03191380202770233,0.03191380202770233,0.00046177431165077276
EC,SLC12A2,AKI,0.0098222485,400,0.19155107,0.1801324,0.109053075,0.04695833474397659,0.04695833474397659,0.0004612364321193649
EC,UXT,AKI,0.021779459,400,0.24511968,0.23940882,0.2931729,-0.02117118239402771,0.02117118239402771,0.00046109689829354483
EC,ARF4,AKI,0.011187445,400,0.26548654,0.2734234,0.3399516,-0.04120096564292908,0.04120096564292908,0.00046093355241805245
EC,ZFR,AKI,0.011523497,400,0.15474875,0.17546527,0.21395813,-0.039962947368621826,0.039962947368621826,0.00046051291573906417
