cell_type,gene,class,importance,n_cells_used_for_importance,mean_expr_AKI,mean_expr_CKD,mean_expr_Ref,target_minus_others_mean,abs_target_minus_others_mean,combined_score
IMM,XIST,AKI,0.10610825,400,0.1886559,0.5220303,0.5374458,-0.3410821408033371,0.3410821408033371,0.03619162846447477
IMM,RPL36A,AKI,0.06821191,400,1.4666984,2.1693702,1.817461,-0.5267171859741211,0.5267171859741211,0.035928386922591926
IMM,FAU,AKI,0.028596649,400,7.592786,7.560924,10.103281,-1.239316701889038,1.239316701889038,0.03544030465733661
IMM,SH3BGRL3,AKI,0.030234974,400,4.6360574,3.3463097,3.6585298,1.1336376667022705,1.1336376667022705,0.03427550523948408
IMM,CEBPD,AKI,0.024045516,400,0.5880398,0.6797828,3.1901324,-1.3469177782535553,1.3469177782535553,0.03238733272568173
IMM,ZFP36L2,AKI,0.034218032,400,0.79632753,0.98974675,2.3473434,-0.8722175657749176,0.8722175657749176,0.029845568500802
IMM,ATP5E,AKI,0.0196056,400,0.2674533,1.0784279,2.3850715,-1.4642964005470276,1.4642964005470276,0.028708408549659392
IMM,PFN1,AKI,0.018506387,400,5.6450505,4.1346574,4.163847,1.4957983493804932,1.4957983493804932,0.027681823499504876
IMM,SERF2,AKI,0.03689686,400,5.1522117,3.9975736,4.8083572,0.7492462396621704,0.7492462396621704,0.027644832384832174
IMM,RPL34,AKI,0.013040626,400,11.208251,11.473498,15.145638,-2.1013174057006836,2.1013174057006836,0.027402495280886896
IMM,RPL12,AKI,0.033867136,400,7.0859933,7.059241,8.69028,-0.7887670993804932,0.7887670993804932,0.026713282346211287
IMM,LTB,AKI,0.03258203,400,1.8714682,1.4989806,0.6417864,0.8010846674442291,0.8010846674442291,0.026100964427106188
IMM,RPS24,AKI,0.015332763,400,12.270581,12.221607,15.55143,-1.6159372329711914,1.6159372329711914,0.024776782750596915
IMM,HLA-DPA1,AKI,0.009818766,400,4.8062115,5.7120895,8.827767,-2.463716983795166,2.463716983795166,0.02419066120972424
IMM,RPS14,AKI,0.01789891,400,10.098335,9.7965145,12.973026,-1.2864351272583008,1.2864351272583008,0.02302578623893936
IMM,RPLP1,AKI,0.022633605,400,18.939299,16.113806,19.776758,0.9940166473388672,0.9940166473388672,0.022498179866389023
IMM,RPL23A,AKI,0.02778179,400,4.1347003,4.0250287,5.8553476,-0.805487871170044,0.805487871170044,0.02237789498297671
