cell_type,gene,variance,variance_rank
CNT,C14orf2,6.93464555072146,434
CNT,TAGLN2,6.918034758681424,435
CNT,SH3BGRL3,6.8879709610774045,436
CNT,LAMTOR5,6.869608713754062,437
CNT,RALBP1,6.8695661048406835,438
CNT,TBCA,6.852632803574479,439
CNT,C19orf70,6.848831095393254,440
CNT,LDHA,6.8345903830285355,441
CNT,HSBP1,6.825003302170972,442
CNT,NPC2,6.8180605768693825,443
CNT,PHPT1,6.816596627476912,444
CNT,PTGER1,6.767464760145275,445
CNT,ATP5B,6.758913289008946,446
CNT,PTMS,6.751923101298047,447
CNT,SDC4,6.729752631734156,448
CNT,PARK7,6.692620579849279,449
CNT,SNRPG,6.610988648496023,450
CNT,DDX17,6.5721604821593385,451
CNT,TIMP1,6.563875218107504,452
CNT,FIS1,6.551987796374051,453
CNT,SST,6.5418165191062885,454
CNT,COX20,6.5218605224309405,455
CNT,SAP18,6.517166544452098,456
CNT,VDAC1,6.452137815499869,457
CNT,APOC1,6.379409685348327,458
CNT,NEDD8,6.366881968662437,459
CNT,TMEM178A,6.359131075164781,460
CNT,HMGN1,6.31897792957676,461
CNT,UQCRFS1,6.317002281613698,462
CNT,PCBP2,6.296013332181531,463
CNT,NDUFAB1,6.282665257613455,464
CNT,HLA-DRB1,6.265886098942097,465
CNT,SLC12A3,6.256029432599257,466
CNT,MTRNR2L12,6.2352680042733795,467
CNT,DUSP6,6.22767462242473,468
CNT,VMP1,6.225880926340755,469
CNT,PTP4A1,6.1609831539214035,470
CNT,HLA-DRA,6.133108982413262,471
CNT,ID1,6.124988752105386,472
CNT,NDRG1,6.059670021652172,473
CNT,TUBB4B,6.013516560307434,474
CNT,SRP9,6.0062487894976915,475
CNT,C9orf16,6.00039801732583,476
CNT,CUTA,5.97353685352436,477
CNT,ITGB1,5.903569015825303,478
CNT,LGALS1,5.8843541992895165,479
CNT,TUBA1C,5.864164293308597,480
CNT,ATP5J2,5.856966309250971,481
CNT,MORF4L1,5.85210351815446,482
CNT,PSAP,5.839194417982468,483
CNT,PRSS23,5.812990292872391,484
CNT,OCIAD2,5.802251590861241,485
CNT,RBX1,5.793005027465067,486
CNT,SERTAD1,5.7901568198591855,487
CNT,SELENOK,5.728876227999323,488
CNT,PTGES3,5.727638641742535,489
CNT,RPL4,5.717390315277122,490
CNT,RANBP2,5.693183323035132,491
CNT,LAMTOR4,5.687371649877425,492
CNT,H2AFZ,5.638070672363927,493
CNT,NDUFV2,5.605553399502092,494
CNT,ERH,5.597103925219516,495
CNT,PPP1R14B,5.57623388553737,496
CNT,NDUFS7,5.565075936409708,497
CNT,TMEM213,5.537652794948759,498
CNT,DCDC2,5.5348500937563845,499
CNT,CALM1,5.479954645771189,500
CNT,TIMP3,5.448813227126401,501
CNT,EMX2,5.434506639748989,502
CNT,CD59,5.427555711551244,503
CNT,CDC42,5.407311753639492,504
CNT,ISCU,5.401253215891444,505
CNT,C19orf53,5.399048750965981,506
CNT,CAPG,5.3792703823022485,507
CNT,KCNJ1,5.376941897360469,508
CNT,AURKAIP1,5.336495295530696,509
CNT,BLOC1S1,5.334114001481743,510
CNT,MPC2,5.309220809057209,511
CNT,FDX1,5.302385887509821,512
CNT,XIST,5.302212161332441,513
CNT,CCL20,5.297037982174575,514
CNT,CLCNKB,5.276172537038698,515
CNT,SMDT1,5.230891944277895,516
CNT,DYNLRB1,5.2297240136631995,517
CNT,SPCS2,5.185106181458362,518
CNT,CST6,5.180377787162935,519
CNT,VAMP8,5.172833856470804,520
CNT,FAM107B,5.166824154898047,521
CNT,SELENOW,5.162863555311175,522
CNT,IFITM2,5.1513895037349275,523
CNT,KCNJ16,5.137314316399769,524
CNT,HIST1H4C,5.103682578733009,525
CNT,TMEM141,5.099550161470668,526
CNT,MZT2B,5.093132857547976,527
CNT,ASAH1,5.077502796353158,528
CNT,SELM,5.0744196778869854,529
CNT,KRT10,5.07040762470101,530
CNT,HSPH1,5.069416566414182,531
CNT,FOLR1,5.00566806467539,532
CNT,MRPS21,5.0027471321302635,533
CNT,RAN,5.000704360032989,534
CNT,ATP5F1A,4.995938050235078,535
CNT,CANX,4.973998335017565,536
CNT,IGFBP3,4.9223286529781145,537
CNT,SAA1,4.883321343259578,538
CNT,TRMT112,4.87093983364373,539
CNT,COX17,4.867681012947941,540
CNT,PGK1,4.865602785268148,541
CNT,NDUFA12,4.85482785436901,542
CNT,ANAPC16,4.846355262145908,543
CNT,MIR4435-2HG,4.824028434594662,544
CNT,ROMO1,4.780879819616672,545
CNT,ARPC3,4.768627298412828,546
CNT,COPS9,4.714905616899346,547
CNT,SEC62,4.688348211436509,548
CNT,ATP5O,4.666563336910742,549
CNT,PNKD,4.666168733337418,550
CNT,PNP,4.660842993510702,551
CNT,TMEM176B,4.630521446308848,552
CNT,CXCL2,4.616757358204338,553
CNT,PCBD1,4.6123423470548275,554
CNT,IGFBP5,4.604203941983872,555
CNT,HIGD2A,4.580704377661263,556
CNT,NR0B2,4.5434197355560775,557
CNT,ATP5C1,4.511729858555416,558
CNT,HES1,4.482073517882957,559
CNT,SLC12A1,4.46842817575888,560
CNT,ARHGAP29,4.460349685870643,561
CNT,SQSTM1,4.41634935391179,562
