cell_type,gene,variance,variance_rank
EC,PLS3,1.205874791683532,626
EC,SPTAN1,1.1894009446587974,627
EC,DDIT4,1.1890189285790287,628
EC,PTGES3,1.188908878306858,629
EC,CYSTM1,1.1881870919017528,630
EC,LTC4S,1.1825787701115273,631
EC,PDGFB,1.1771997248535073,632
EC,TMEM50A,1.176908750513563,633
EC,SKIL,1.1767900281996497,634
EC,ATP5MC3,1.1727257876296195,635
EC,NDUFA11,1.1725484015881558,636
EC,ATP6V0B,1.165591371758071,637
EC,SRP9,1.1631463145277303,638
EC,PNISR,1.162535422755018,639
EC,SAP18,1.1620848294739337,640
EC,BLOC1S1,1.1607195592301562,641
EC,NFIA,1.1605538348419973,642
EC,NDUFB1,1.160114324001804,643
EC,H1FX,1.1594327446520114,644
EC,TFPI,1.1590563341726536,645
EC,BSG,1.1578176312154993,646
EC,SHANK3,1.1503228709822748,647
EC,ATP5IF1,1.1445818355712423,648
EC,DNAJA1,1.1420042609409924,649
EC,ZNHIT1,1.1364680345313865,650
