latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
0.6778214,1.1879948,-0.61404103,-0.5992247,-0.6497001,0.19361208,0.19206616,0.71117955,-0.7616849,0.81621933,-0.6242357,0.3175074,-0.93593043,-0.07499298,0.5437641,-1.222557,-0.93014485,-0.82665056,0.5032344,-0.14166796,-1.2362188,-0.16908026,1.2391764,-0.771384,-0.64225996,-1.3891667,-0.28050017,0.89384836,-0.1911057,-0.25993907,-0.22830419,0.8029438,TAL,Ref
1.1265596,0.8751482,-0.17214367,0.78546333,-1.163427,-0.590627,2.2691891,0.9010543,-0.6195751,0.27254713,-0.39177635,-0.25659108,-0.9772899,1.4356512,1.2955753,-1.8169265,-2.3504262,-0.77569234,1.4567604,-1.494568,-1.3122536,-1.2041868,2.1065526,-2.5321825,-0.74519,-2.4289184,0.19306335,0.5462,1.3336694,1.1601363,-1.900221,0.7948105,TAL,CKD
1.5314002,0.09194972,-0.6037122,1.6047893,-1.5322143,-0.5428467,2.4040797,-0.41430736,-0.33705935,-1.6543647,1.0618318,-1.3433945,-0.05266549,0.9887975,-0.38535976,-0.7420913,0.636481,1.1993784,-0.67523825,-0.4973474,-0.0021864139,-0.4411143,1.5523114,-0.6165208,-0.83731914,-0.87315875,0.58942,-1.325252,1.5049565,1.4342563,0.13215744,-0.22340721,TAL,AKI
0.7875462,-0.0351926,-0.4673372,1.0049758,-2.08524,-1.3243473,2.675219,-0.24804085,0.7668526,-1.9025462,1.5977314,-2.126111,0.53457266,0.9475853,-0.5401939,-0.33245337,-0.33899674,0.8911229,-0.8345225,0.22093722,0.6325073,-0.054474607,2.0149488,-0.5884065,-0.8385557,-0.83046454,1.5662254,-1.5305845,2.3025005,1.352534,0.37814313,-1.0905867,TAL,AKI
-1.9590127,-0.9760864,0.820826,0.089800216,-5.3497653,-3.6443782,5.6687465,-0.08244298,4.0947614,-6.6083884,6.371641,-3.4911218,3.6930175,1.246363,2.1283948,-2.60128,-3.8954592,1.1624045,-3.6486173,4.2541094,2.1698012,1.6914185,5.572674,0.730232,-3.10366,-3.5185635,4.812683,-1.611006,7.67248,2.419191,0.2054609,-2.7165082,TAL,AKI
1.6243804,0.86051536,-0.38545835,1.2249656,-1.0726744,-0.6972163,2.6051726,0.4098881,-0.49066138,-0.19360304,0.23320335,-0.7872959,-0.86767393,1.6345052,0.47152457,-1.3422223,-1.4060751,-0.1319054,1.095646,-1.4335297,-0.89419895,-1.3379713,1.6339706,-2.15598,-0.8986378,-1.6222919,0.05086477,-0.2866531,1.0135307,1.3006539,-1.5854797,0.5588365,TAL,CKD
1.8297875,0.57750237,-0.5572503,1.6620609,-1.2949498,-0.12807314,2.5007002,0.18539046,-0.7102013,-0.7620772,0.25412375,-0.9242556,-0.8153495,1.4081446,0.2497098,-1.0823443,-0.09729713,0.66131437,0.07924101,-0.9980169,-0.56503713,-1.2577647,1.4254767,-1.3135045,-1.0642622,-1.365147,-0.06499325,-0.7461862,0.95193326,0.95879614,-0.693127,0.3678964,TAL,CKD
0.74430174,1.6365207,-1.0669912,-2.4566817,-0.5498316,2.038512,-1.8286989,0.7631255,-1.4344755,1.9183469,-0.95183665,2.3012059,-0.4337499,-2.5633254,1.2711616,-2.8656342,-1.7634803,-1.8031496,-0.5149205,1.7038866,-1.6700212,2.033108,1.431708,1.2542576,-1.2431058,-2.2816935,-0.5730229,2.8600092,-1.4406691,-1.8133926,0.8556637,1.2473658,TAL,Ref
0.82663506,2.2260065,-1.7775493,-3.087048,-1.0393814,2.655548,-2.9470906,1.0926579,-2.1978283,2.3556004,-1.502052,2.4230855,-0.8766758,-2.9829273,0.45015272,-2.7734861,-0.29259625,-1.6433526,-1.0312321,2.3147428,-1.6351833,2.5207763,1.2216172,1.7611767,-1.3541584,-2.045551,-1.2469957,2.6550076,-2.3501732,-2.5879521,1.9733336,1.323799,TAL,Ref
0.5396048,4.6439543,-4.2043877,-5.8233757,-4.3136992,3.5305328,-5.572267,2.611558,-1.8833885,2.97691,-3.6909893,3.350704,-2.456621,-5.377587,1.9769875,-5.7222896,-1.0927676,-1.0584484,-3.7040763,5.6656623,-2.107289,4.0293956,2.8707438,4.5788746,-4.904949,-4.0247774,-2.8806698,6.192549,-3.5024145,-5.494065,5.1987777,4.0134153,TAL,Ref
-3.1470447,-1.4000438,1.3569671,-0.23219076,-5.5753827,-5.8480883,5.6206493,-0.6264701,2.5123768,-7.7091355,8.55849,-3.467199,4.559196,2.6110415,2.2930746,-3.235263,-3.3129156,2.4166658,-4.0786624,4.307922,1.1926639,1.4617081,5.884474,-0.15551308,-3.2382088,-3.6430306,5.965009,-1.7847931,8.216,2.8156273,-1.0723325,-1.4900229,TAL,AKI
