latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
-1.75012,-1.6406373,-1.9003552,0.672844,-2.1346223,-1.1482358,-1.4805331,-0.18214157,2.5248864,-1.5818518,2.9344523,-0.8385411,-1.1255573,-2.1199713,-0.44681054,-1.1648575,-0.25145873,1.9354752,-0.34606022,1.4645206,-2.954905,0.062196415,0.94520193,0.48256937,2.6499236,-1.6938081,-2.1517406,-0.73447293,2.4028747,-2.2518868,-1.8579088,-0.55820036,IMM,CKD
-2.3042068,2.7762022,-0.84959614,-1.7292222,1.4573119,3.6275148,2.2636867,2.9429421,-1.5913336,1.1959211,-1.5067887,1.1767272,1.766561,-2.2136843,-1.4891973,-0.93579125,3.3383346,1.1030177,0.4132666,-2.596397,-0.08996585,-2.8103402,0.8968193,1.3394426,1.2941954,2.1698577,2.065515,0.6491601,-2.099686,1.8272375,-0.82547605,0.60832226,IMM,Ref
0.8876863,0.89132833,1.1432351,-1.3198795,-0.43786085,-2.185796,-2.8331742,-0.87127477,2.3162544,-1.7787228,1.1592462,-1.5050122,-3.7834094,-1.2243665,1.3325957,1.1980001,1.7372919,1.7490803,2.3181088,1.196218,-1.9119117,0.7296199,-2.9860435,2.0973487,0.74314255,-0.96378416,-0.6874007,-2.4820642,0.5675496,-1.1439506,1.5614431,-2.1036875,IMM,AKI
-3.1302915,-1.9920791,-0.66285944,1.4389392,-4.4710083,-0.6990575,-2.134684,0.75731176,2.1810691,-0.9778183,2.782102,0.9773579,1.2041229,-0.5816688,-2.1411405,-2.1200056,-1.871636,-0.30040482,-0.40578878,1.7431072,-2.853115,-0.1888002,3.7814326,-0.7063181,3.2049515,-0.26851684,-2.529575,1.0522299,2.6011517,-2.708927,-2.272509,-0.3278444,IMM,CKD
-2.6742299,2.763208,-2.234293,-1.8304785,1.0387444,4.139291,1.3068572,3.3722754,-1.6334894,0.28566763,-1.0959568,2.0440521,2.0326667,-2.4366403,-2.6723566,-0.78409547,3.3932695,1.0327845,0.94476265,-3.839879,0.42018712,-3.6138136,2.3813105,2.5914156,2.1168892,2.5235047,2.1328197,1.1508032,-2.249479,2.363877,-1.7430933,1.5643026,IMM,Ref
-0.11213986,-6.508827e-05,0.50470334,-0.29197878,-1.4551656,-1.9727726,-2.5385106,-0.43603396,2.1988535,-1.13486,1.5061308,-1.1034355,-2.6681182,-0.7780104,0.6744915,0.2922785,0.2594954,0.85099745,0.87182325,1.425205,-1.425659,0.7393372,-1.3669369,0.62129956,1.2364199,-0.65765584,-1.029408,-1.5023562,0.91139364,-1.3735285,0.71232945,-1.6274941,IMM,CKD
-1.7411839,-1.2801874,-2.1334233,0.46711105,-1.4434583,-0.038447663,-0.5846116,0.7461438,0.99393976,-0.7054992,2.1937754,-0.3364098,0.04988166,-1.7120959,-0.99320066,-1.3053725,-0.3407397,1.1442797,-0.49010295,-0.13854595,-1.2366109,-0.290692,1.6485639,0.25501287,2.5467794,-0.66798073,-1.0990442,0.41678044,1.2387944,-1.1330307,-2.2606902,0.38398334,IMM,CKD
-2.279149,4.00463,-1.803793,-3.2630837,1.2559364,4.603535,1.2643379,3.7364714,-1.9898809,0.9312909,-2.2569578,2.2861826,1.9230661,-2.3706758,-3.1590874,0.013117157,4.316402,0.50008,1.7576797,-3.942844,0.671877,-4.0425477,1.9036565,2.860598,1.1903064,3.422578,2.6922724,0.8233104,-3.139087,3.0066652,-0.50713104,1.2424363,IMM,Ref
-10.383257,4.593288,4.0191092,-3.3956249,-4.6535797,9.72278,1.0299455,11.151565,1.1536828,3.4537582,-2.6454577,9.372389,8.596487,-2.1156046,-9.580402,-2.3061264,8.597473,-3.5462773,3.614092,-3.3647568,0.42241055,-6.1536393,10.553253,4.90319,4.275565,8.020979,1.8794258,5.089637,-3.8230412,2.7432642,-1.9455938,-2.215115,IMM,Ref
-1.0698133,-0.4439331,-1.329192,-0.09547554,-0.8919356,-0.29338148,-0.97904545,-0.09518406,1.454705,-1.3830507,1.9121861,-0.38966304,-0.9855639,-1.4359744,-0.35294935,-0.6143359,0.5307507,1.5509986,0.39048982,0.30370155,-1.4886303,-0.15852928,0.4734447,1.0027913,1.9697918,-1.1387441,-0.9994159,-0.34264615,0.99264395,-0.8481711,-1.0747218,-0.1262448,IMM,CKD
-1.9567151,3.5915778,-1.886232,-2.6305075,1.5505953,3.9975083,1.0539919,3.063283,-2.0264978,0.5378545,-1.7391247,1.9714833,1.4221373,-2.1354263,-2.558344,-0.11035317,3.6282363,0.9517471,1.4054159,-3.6825123,0.44681185,-3.5973005,1.5805242,2.5798442,1.3063251,2.8037333,2.5582767,0.92069566,-2.604827,2.6748633,-0.7989601,1.2883978,IMM,Ref
