cell_type,gene,variance,variance_rank
TAL,PHPT1,7.772220148604521,376
TAL,ATP5F1A,7.721119929473291,377
TAL,EPCAM,7.665743494860308,378
TAL,RTN4,7.654339992467175,379
TAL,NDUFB10,7.61242810820396,380
TAL,CAMK2N1,7.605944148419917,381
TAL,TNFRSF12A,7.566574146743701,382
TAL,DAD1,7.540036848496082,383
TAL,NDUFB9,7.488440364694725,384
TAL,ATP5G1,7.449859047916206,385
TAL,HSPA8,7.333563190084956,386
TAL,OAZ1,7.315822064911374,387
TAL,HLA-C,7.293539859109236,388
TAL,ATP5PD,7.2363883285894035,389
TAL,SPCS1,7.193114843230239,390
TAL,PCBP2,7.129638846739876,391
TAL,FGL2,7.127660200806623,392
TAL,NDUFA11,7.116655264010785,393
TAL,PSAP,7.112514186309704,394
TAL,KCNJ1,7.1033422976268845,395
TAL,DDT,7.101443846158733,396
TAL,NGFRAP1,7.057133549353942,397
TAL,KRT8,6.999886893642924,398
TAL,UPP1,6.885717224466651,399
TAL,CA4,6.77302109253841,400
TAL,NDUFA2,6.7669065429295,401
TAL,SELENOW,6.684613948827877,402
TAL,DDX17,6.672430666721618,403
TAL,HNRNPH1,6.625789587776785,404
TAL,RHOBTB3,6.594876140433531,405
TAL,CLCNKB,6.508198234793804,406
TAL,CIRBP,6.503476561955477,407
TAL,SAP18,6.499628296119146,408
TAL,CANX,6.459800316053949,409
TAL,EEF2,6.408722254110143,410
TAL,GABARAPL2,6.398648701809188,411
TAL,CLDN4,6.3331794219380315,412
TAL,YWHAE,6.298199414788327,413
TAL,ISCU,6.281096810703925,414
TAL,TOB1,6.196944700143685,415
TAL,CCL2,6.176931940412346,416
TAL,SLC25A4,6.117345445958818,417
TAL,MPC2,6.061289039113936,418
TAL,PTGER3,6.047023553872391,419
TAL,GLRX,6.04276788517363,420
TAL,XIST,6.029845347959364,421
TAL,HSBP1,5.957587588699532,422
TAL,DDX5,5.948107952279965,423
TAL,NDUFB8,5.859262345062284,424
TAL,ATP5F1C,5.80193183018326,425
TAL,SUCNR1,5.80047984679648,426
TAL,SEC61B,5.7833454345501245,427
TAL,C14orf2,5.765296904932407,428
TAL,PARK7,5.764389284176975,429
TAL,C19orf70,5.753126097986096,430
TAL,HNRNPA1,5.744756103037226,431
TAL,DUSP9,5.702536956717257,432
TAL,SOD2,5.672266214327777,433
TAL,PPIB,5.630818361768018,434
TAL,COL18A1,5.61212115453544,435
TAL,CCNI,5.605911752121957,436
TAL,POMP,5.598236512235685,437
TAL,CUTA,5.584589495145174,438
TAL,COX7A1,5.568809413790534,439
TAL,SELENOM,5.563261496542626,440
TAL,FIS1,5.532747385427717,441
TAL,ITGB1,5.510121272986551,442
TAL,GUK1,5.494712260239356,443
TAL,DNAJC19,5.479356514302987,444
TAL,IVNS1ABP,5.402522547447438,445
TAL,CYS1,5.402067656847388,446
TAL,TSTD1,5.395480950363425,447
TAL,CALM1,5.371382013204704,448
TAL,VAMP8,5.305161785925467,449
TAL,ATPIF1,5.2818541608097895,450
TAL,HSPA2,5.262863397275898,451
TAL,IDH2,5.234342884821622,452
TAL,HSPA5,5.226679223805161,453
TAL,BRI3,5.189720538054139,454
TAL,CYR61,5.131899883574592,455
TAL,MZT2B,5.097766688500128,456
TAL,SLC5A3,5.0853275481006595,457
TAL,NDUFAB1,5.042837171083189,458
TAL,FOLR1,5.040939226950251,459
TAL,RPL36A,5.016855071498805,460
TAL,G0S2,5.008513668086325,461
TAL,ATP6V1F,4.976884100100044,462
TAL,C19orf53,4.962738155908719,463
TAL,ATP5B,4.9441712526414445,464
TAL,NDUFS8,4.934430874872332,465
TAL,HMGN1,4.8934093742967235,466
TAL,C12orf75,4.873331494656707,467
TAL,LAMTOR5,4.869068328088351,468
TAL,ERH,4.862653880432778,469
TAL,SERPING1,4.8241419450918865,470
TAL,GABARAPL1,4.805498270444789,471
TAL,PPP1CB,4.800341552491383,472
TAL,PRDX3,4.764049975664564,473
TAL,WDR83OS,4.750212140377628,474
TAL,SNHG29,4.6985202660597505,475
TAL,GADD45A,4.662254418587719,476
TAL,SEC62,4.649724833954875,477
TAL,CGNL1,4.642969839785638,478
TAL,TBCA,4.642608055451662,479
TAL,CIB1,4.633223772529226,480
TAL,ALDH1A1,4.629759930231553,481
TAL,HSPA1B,4.616605067601803,482
TAL,TMEM258,4.600098591777115,483
TAL,EID1,4.598754433474154,484
TAL,TSPO,4.572967060946949,485
TAL,ARID5B,4.5553010946850945,486
TAL,NDUFB5,4.554340340236253,487
TAL,EZR,4.505992158005532,488
TAL,IFITM2,4.492052131845703,489
TAL,RBX1,4.473720926565839,490
TAL,RCAN1,4.473646786514257,491
TAL,COA3,4.40319880482211,492
TAL,TMEM176B,4.39244479491269,493
TAL,COPS9,4.388323851705861,494
TAL,CHP1,4.365801993336579,495
TAL,SMDT1,4.329038121139846,496
TAL,DYNLRB1,4.320622941725022,497
TAL,SYNE2,4.319605083983165,498
TAL,NEDD8,4.3100330995472795,499
TAL,NDUFV2,4.306929918570874,500
TAL,HSD11B2,4.305902344266003,501
TAL,LAMTOR4,4.289250701727607,502
TAL,UQCRFS1,4.255814001279761,503
TAL,NDUFA5,4.25525031976786,504
TAL,ANXA1,4.251741587636036,505
TAL,SPINK1,4.216054403585416,506
TAL,TRMT112,4.211746068870535,507
TAL,SNRPG,4.209740738771188,508
TAL,SAA1,4.187861126722332,509
TAL,PDZK1IP1,4.149519061876123,510
TAL,RABAC1,4.131451028311668,511
TAL,ATP5J2,4.12031521335425,512
TAL,MTURN,4.118494636794939,513
TAL,CLDN3,4.091312677149111,514
TAL,NDUFA6,4.054476846305736,515
TAL,PCP4,4.05133650872643,516
