cell_type,gene,variance,variance_rank
IC,PSMB3,4.080164265389517,679
IC,ACADVL,4.075093432445259,680
IC,CNN3,4.072568559141719,681
IC,BACE2,4.069567481411585,682
IC,ARL6IP4,4.058002327172343,683
IC,SYPL1,4.057831476239891,684
IC,TIMM13,4.046317989643099,685
IC,ID1,3.984221521313022,686
IC,NDFIP1,3.9814646263288913,687
IC,UXT,3.9605880852160014,688
IC,ANXA11,3.957609281853103,689
IC,RHBG,3.9401454989731293,690
IC,HNRNPK,3.938616724801805,691
IC,TRIR,3.937983342091715,692
IC,PART1,3.932305002005167,693
IC,C8orf59,3.916527280648225,694
IC,NDUFA8,3.913358433923193,695
IC,TFCP2L1,3.9021783465322426,696
IC,MRPL52,3.897259816449068,697
IC,SHFM1,3.896614990934692,698
IC,CTB-27N1.1,3.8958791563946122,699
IC,MT-ND6,3.873883686413409,700
IC,UQCRC2,3.871546019905515,701
IC,MRPL34,3.85991265197131,702
IC,CCL20,3.85699112181638,703
IC,BEX5,3.854409931583923,704
IC,PFDN2,3.8382655238722503,705
IC,COPRS,3.8265005230357896,706
IC,METRNL,3.8205580369609784,707
IC,HMGN2,3.803085992052368,708
IC,LSM7,3.799732857224399,709
IC,GLRX5,3.799173426795029,710
IC,GSTO1,3.797638240112098,711
IC,TTR,3.7869582771375914,712
IC,SERP1,3.786601770677837,713
IC,TXNDC17,3.779776423779194,714
IC,EPS8,3.7696667905143966,715
IC,RAB13,3.763658656692999,716
IC,DNAJA1,3.760506745228014,717
IC,ESD,3.7601986650228034,718
IC,FAM96B,3.744197326627142,719
IC,NEDD4L,3.7407053190212762,720
IC,SNRPN,3.721292721830184,721
IC,NDUFAF3,3.711084201197034,722
IC,SSBP1,3.705084840745512,723
IC,POLR2K,3.705076552298695,724
IC,ATP5A1,3.695648449586091,725
IC,ZFAS1,3.672893425864254,726
IC,MYEOV2,3.654214681524273,727
IC,HNRNPDL,3.649825980906083,728
IC,MIEN1,3.6497924531252526,729
IC,ANXA5,3.6437558077476746,730
IC,PHLDA2,3.625301099520079,731
IC,CANX,3.6205591684402445,732
IC,SCPEP1,3.617925149726692,733
IC,GAS6,3.6091787564513087,734
