cell_type,class,gene,combined_score,importance,target_minus_others_mean,abs_target_minus_others_mean,mean_expr_AKI,mean_expr_CKD,mean_expr_Ref
PC,Ref,RPL29,0.04168245023250727,0.010018404,4.160588026046753,4.160588026046753,6.7631345,8.037304,11.560807
PC,Ref,NDUFA3,0.04145378583446924,0.021219037,1.9536129236221313,1.9536129236221313,2.190056,2.2177615,4.1575217
PC,Ref,RDH10,0.04067216849131117,0.028499572,1.4271150827407837,1.4271150827407837,1.0406865,1.0379647,2.4664407
PC,Ref,NDUFA1,0.0404740520070499,0.013823168,2.9279866218566895,2.9279866218566895,3.7461927,3.710316,6.656241
PC,Ref,UBB,0.0398931444629822,0.013882245,2.87368106842041,2.87368106842041,4.2168107,4.7203326,7.3422527
PC,Ref,RPL8,0.03973280588532724,0.0077018347,5.158875465393066,5.158875465393066,7.6903706,8.933222,13.470672
PC,Ref,RPL38,0.03959375812707422,0.015821254,2.5025676488876343,2.5025676488876343,2.105784,2.8231857,4.9670525
PC,Ref,MIDN,0.03953469420448655,0.03516883,1.1241401508450508,1.1241401508450508,0.19497734,0.16245167,1.3028547
PC,Ref,RPS2,0.039516845379887755,0.020365408,1.9403905868530273,1.9403905868530273,2.2180698,2.6781218,4.3884864
PC,Ref,ATP1A1,0.039265365051130985,0.037586167,1.0446759462356567,1.0446759462356567,2.0645955,2.3694406,3.261694
PC,Ref,NDUFC1,0.039003288364874766,0.014663062,2.659968852996826,2.659968852996826,2.1631324,2.5650723,5.024071
PC,Ref,TSPAN1,0.038951324244331786,0.03191732,-1.2203820943832397,1.2203820943832397,3.711449,3.2400522,2.2553685
PC,Ref,BAG1,0.038572133903201355,0.02626851,1.4683791995048523,1.4683791995048523,0.9483118,1.330598,2.607834
PC,Ref,HSPA1A,0.03846848009932646,0.009321446,4.1268792152404785,4.1268792152404785,1.1461022,1.5726125,5.4862366
PC,Ref,UQCRQ,0.03839559716522967,0.012070697,3.1808931827545166,3.1808931827545166,3.3920279,3.214436,6.484125
PC,Ref,EID1,0.03794921156191067,0.021244492,1.786308228969574,1.786308228969574,1.3307879,1.5926532,3.2480288
PC,Ref,HINT1,0.037715876830002326,0.014779023,2.5519871711730957,2.5519871711730957,4.282369,4.6584334,7.0223885
PC,Ref,ZFP36,0.03763665515205149,0.010860465,3.465473785996437,3.465473785996437,0.38513842,0.5743955,3.9452407
PC,Ref,RPS4X,0.03746782120538927,0.0073409867,5.10392165184021,5.10392165184021,7.931806,12.543014,15.3413315
PC,Ref,SLC7A1,0.036886900293821245,0.06333229,0.5824343413114548,0.5824343413114548,0.21052504,0.20280579,0.78909975
PC,Ref,CYB5A,0.036692757438568036,0.0060385293,6.076439380645752,6.076439380645752,5.91009,7.230355,12.646662
PC,Ref,RPS27A,0.0366913327521432,0.0040110494,9.14756441116333,9.14756441116333,10.496473,14.477757,21.63468
PC,Ref,GUK1,0.03659233965454933,0.018916842,1.9343789219856262,1.9343789219856262,1.5412914,1.749994,3.5800216
PC,Ref,NR4A2,0.036568336232768284,0.06618136,0.5525473533198237,0.5525473533198237,0.008296012,0.011296119,0.5623434
PC,Ref,MAN1A1,0.036522520293798655,0.045060266,-0.8105260729789734,0.8105260729789734,1.5414871,1.6346015,0.7775182
PC,Ref,ATP5D,0.036156504020056546,0.023670483,1.527493268251419,1.527493268251419,0.7432079,0.75230646,2.2752504
PC,Ref,COL18A1,0.035621312802393224,0.041802593,0.8521316647529602,0.8521316647529602,1.5530655,1.66984,2.4635844
PC,Ref,MPC1,0.03560252672903608,0.02557693,1.3919780850410461,1.3919780850410461,1.182395,1.1026176,2.5344844
PC,Ref,RPL18A,0.035450821462380544,0.01004031,3.5308492183685303,3.5308492183685303,4.8652596,6.0174522,8.972205
PC,Ref,RPL27,0.035368335476725354,0.014633325,2.4169719219207764,2.4169719219207764,2.582924,3.167707,5.2922873
PC,Ref,SERTAD1,0.034258744112842854,0.035104383,0.9759107381105423,0.9759107381105423,0.13577123,0.13977946,1.1136861
PC,Ref,CHCHD2,0.03400772744562797,0.009191415,3.6999446153640747,3.6999446153640747,3.021696,3.899102,7.1603436
PC,Ref,KRT19,0.03400404571703319,0.02306547,1.4742403030395508,1.4742403030395508,6.505289,7.5849934,8.5193815
PC,Ref,UQCR11,0.03373840335075884,0.018533828,1.8203688859939575,1.8203688859939575,2.1343577,2.549069,4.162082
PC,Ref,NDUFS5,0.03372823890680332,0.01337606,2.521537661552429,2.521537661552429,2.7009625,3.3983676,5.5712028
PC,Ref,COX4I1,0.03334058059207523,0.013430405,2.482470154762268,2.482470154762268,3.8819706,3.8503432,6.348627
PC,Ref,RPL19,0.033228092295003675,0.007513136,4.422666072845459,4.422666072845459,7.5992517,9.550669,12.997626
PC,Ref,NDUFS8,0.03270672988811274,0.024956517,1.3105486631393433,1.3105486631393433,1.6852088,1.6909196,2.9986129
PC,Ref,KRT10,0.03266751153858227,0.02082764,1.5684691965579987,1.5684691965579987,0.862845,0.97411406,2.4869487
PC,Ref,ATPIF1,0.0325977931393579,0.018177478,1.7933067381381989,1.7933067381381989,0.83044225,1.0761808,2.7466183
PC,Ref,RPS3,0.03253553621554328,0.0063081365,5.15770959854126,5.15770959854126,5.9347496,8.146909,12.198539
PC,Ref,MAP2K3,0.032447156391994414,0.06189684,0.524213470518589,0.524213470518589,0.10462485,0.11395997,0.6335059
PC,Ref,BLVRB,0.03233571381742584,0.032777473,0.9865224659442902,0.9865224659442902,0.9153436,1.1548249,2.0216067
PC,Ref,VAMP2,0.03214194029720646,0.029103806,1.1043895781040192,1.1043895781040192,0.83023787,0.97988003,2.0094485
PC,Ref,ATP6V0E1,0.0317773521401401,0.022386886,1.41946280002594,1.41946280002594,3.8635266,4.7073817,5.704917
PC,Ref,ATP6V0B,0.03146582627898553,0.019448252,1.6179256439208984,1.6179256439208984,2.493423,2.5653672,4.1473207
PC,Ref,MYL12B,0.03127120094098412,0.011591491,2.6977720260620117,2.6977720260620117,3.8227506,4.539759,6.879027
PC,Ref,RPS7,0.03118686809413518,0.008417051,3.7052011489868164,3.7052011489868164,4.8921905,6.355456,9.329024
PC,Ref,BCAM,0.031157839367144113,0.025121085,1.2403062582015991,1.2403062582015991,3.8452096,3.985131,5.1554766
PC,Ref,HOXD8,0.03091665638638824,0.027860565,1.1096923649311066,1.1096923649311066,0.87509185,0.94214976,2.0183132
PC,Ref,RPL32,0.030887010833012596,0.0041112546,7.512794494628906,7.512794494628906,8.733389,10.656725,17.207851
PC,Ref,NBL1,0.030863487776074283,0.03257314,0.9475134015083313,0.9475134015083313,0.5733449,0.7065851,1.5874784
PC,Ref,PFN1,0.030842691868961936,0.019875243,1.5518145561218262,1.5518145561218262,3.3252327,3.5671813,4.9980216
PC,Ref,ENO1,0.030743957072029593,0.013001145,2.3647115230560303,2.3647115230560303,4.7643194,5.7096477,7.601695
PC,Ref,DDX5,0.030350443974587082,0.017905867,1.6949999928474426,1.6949999928474426,1.8394467,2.0650513,3.647249
PC,Ref,RPL36,0.030151959130416017,0.0046582976,6.472742080688477,6.472742080688477,7.254345,8.5469055,14.373367
PC,Ref,BTG3,0.030099006532209316,0.022113048,1.3611423969268799,1.3611423969268799,0.66771656,0.74595255,2.067977
PC,Ref,HSP90AB1,0.02991250293403014,0.016825715,1.7777849435806274,1.7777849435806274,1.8448331,2.5338988,3.967151
PC,Ref,TMSB10,0.02967906839008627,0.02077996,1.4282543659210205,1.4282543659210205,5.3562455,6.2862215,7.249488
PC,Ref,SELENOK,0.02961881781554565,0.03192094,0.9278805106878281,0.9278805106878281,0.43977493,0.49442825,1.3949821
PC,Ref,GPRIN3,0.029390271517034133,0.057553302,0.5106617733836174,0.5106617733836174,0.13494432,0.15526344,0.65576565
PC,Ref,RPS10,0.02918066400947461,0.0132246865,2.20652973651886,2.20652973651886,1.9814861,3.7270498,5.0607977
PC,Ref,LDHB,0.029148069321367376,0.014935899,1.9515444040298462,1.9515444040298462,3.9250832,3.9840276,5.9061
PT,AKI,MT-ND3,11.63150842201253,0.15114579,-76.95555877685547,76.95555877685547,98.84678,130.3096,221.29507
PT,AKI,MT1G,4.340031724179227,0.1573656,27.57929039001465,27.57929039001465,57.674652,31.54689,28.643833
PT,AKI,MT-ND2,3.4592130739965796,0.15288901,-22.625648498535156,22.625648498535156,30.918463,39.163532,67.92469
PT,AKI,MT-ND1,2.995564938543808,0.17631428,-16.989916801452637,16.989916801452637,19.580925,27.004358,46.137325
PT,AKI,MT-CYB,2.728679370709301,0.13595615,-20.070289611816406,20.070289611816406,42.749382,44.78289,80.85645
PT,AKI,SPP1,1.6206201785686893,0.08746275,18.529260993003845,18.529260993003845,24.276987,9.201167,2.294285
PT,AKI,MT-CO3,1.4648523915917622,0.04658971,-31.441543579101562,31.441543579101562,101.64679,99.77835,166.39832
PT,AKI,GSTP1,1.0023901434749334,0.116115466,8.632701396942139,8.632701396942139,12.235778,4.4667153,2.7394376
PT,AKI,MT-CO1,0.951088979992079,0.060926784,-15.610359191894531,15.610359191894531,170.96788,156.30661,216.84987
PT,AKI,MT-CO2,0.8011276879476483,0.031027386,-25.820018768310547,25.820018768310547,127.863144,122.669075,184.69725
PT,AKI,MT1H,0.7725894203850174,0.1474685,5.239012956619263,5.239012956619263,10.423863,4.744486,5.625215
PT,AKI,MT-ND4L,0.691698231136499,0.07216905,-9.584416389465332,9.584416389465332,13.687628,21.619547,24.924541
PT,AKI,MT-ATP6,0.6178699876451219,0.02797915,-22.083229064941406,22.083229064941406,84.85308,81.00372,132.8689
PT,AKI,MT-ND5,0.6037336519646175,0.08920798,-6.767709255218506,6.767709255218506,11.488809,15.213046,21.29999
PT,AKI,GPX3,0.5426392226332659,0.044069134,-12.31336259841919,12.31336259841919,12.293678,13.824838,35.389244
PT,AKI,MIOX,0.5313340168520009,0.10798823,-4.920295596122742,4.920295596122742,1.8165442,4.2658663,9.207813
PT,AKI,FXYD2,0.5043397733634833,0.09370428,-5.382248878479004,5.382248878479004,9.384242,16.70485,12.828133
PT,AKI,MT-ND4,0.5013682653146532,0.06449918,-7.773250579833984,7.773250579833984,86.620964,81.95341,106.83502
PT,AKI,GATM,0.4279294590641882,0.0892255,-4.79604434967041,4.79604434967041,3.523318,6.489919,10.148806
PT,AKI,APOE,0.4157549892569605,0.05676745,-7.323827266693115,7.323827266693115,5.756606,8.227035,17.933832
PT,AKI,TMSB10,0.41450063120940506,0.038715966,10.706193685531616,10.706193685531616,20.779076,14.9053545,5.2404094
PT,AKI,FTH1,0.3336008907118071,0.067687094,4.928574562072754,4.928574562072754,30.846376,24.070633,27.76497
PT,AKI,RPS4Y1,0.30870238847495246,0.20396438,1.5135112553834915,1.5135112553834915,1.9691468,0.23093322,0.68033797
PT,AKI,RARRES3,0.28965972784172145,0.18088369,1.6013590097427368,1.6013590097427368,2.0579123,0.56599694,0.34710974
PT,AKI,MT-ATP8,0.2545503420110258,0.120407924,-2.1140663623809814,2.1140663623809814,1.2253797,2.2738757,4.4050164
PT,AKI,FTL,0.22214057348775995,0.016129775,-13.77208137512207,13.77208137512207,56.289883,52.699123,87.424805
PT,AKI,RPLP1,0.2212878705648187,0.03485259,6.349251747131348,6.349251747131348,21.106468,15.5792055,13.935227
PT,AKI,GSTA2,0.21961949110243473,0.06997878,-3.138372629880905,3.138372629880905,0.36579278,2.0273266,4.981004
PT,AKI,WFDC2,0.2194121279160366,0.03142951,6.981086373329163,6.981086373329163,9.708194,4.7291064,0.7251084
PT,AKI,SOD2,0.21879668373156402,0.06809993,3.2128767371177673,3.2128767371177673,4.354211,1.3314335,0.9512347
PT,AKI,RPL28,0.21438467885637635,0.03581769,5.985441207885742,5.985441207885742,14.365302,9.775179,6.984543
PT,AKI,RPL41,0.2062836230126024,0.04569476,4.514382362365723,4.514382362365723,24.534096,21.596306,18.443121
PT,AKI,S100A6,0.18360035114715245,0.0489503,3.7507503032684326,3.7507503032684326,10.793566,10.631989,3.4536424
PT,AKI,CLU,0.18215076888448767,0.05818031,3.130797505378723,3.130797505378723,7.542156,7.302279,1.5204384
PT,AKI,ITM2B,0.17046766980548966,0.046140812,3.694509506225586,3.694509506225586,13.714852,11.886173,8.154512
PT,AKI,RPL8,0.16563991822846447,0.039286494,4.21620512008667,4.21620512008667,11.9730425,8.097967,7.4157076
PT,AKI,RPL15,0.15493293008282016,0.06117623,2.5325675010681152,2.5325675010681152,8.024001,5.738873,5.243994
PT,AKI,DUSP23,0.15299330279857415,0.115956195,1.3194060325622559,1.3194060325622559,1.9937052,0.7944707,0.5541275
PT,AKI,DBI,0.14733773604567713,0.070313714,2.095433831214905,2.095433831214905,4.750464,2.7714887,2.5385716
PT,AKI,SERF2,0.14343975549232546,0.040238895,3.564704179763794,3.564704179763794,11.561741,8.299889,7.694185
PT,AKI,S100A1,0.13698286830034778,0.11661175,1.1746918261051178,1.1746918261051178,2.1040552,1.2836119,0.5751148
PT,AKI,RACK1,0.134718551029664,0.044684023,3.0149154663085938,3.0149154663085938,5.960579,3.539381,2.3519459
PT,AKI,ACTG1,0.13151432856997136,0.060875244,2.1603909730911255,2.1603909730911255,5.5720654,3.996369,2.8269799
PT,AKI,NEAT1,0.13098860436466353,0.047605768,2.751528024673462,2.751528024673462,5.5773573,3.1508532,2.5008054
PT,AKI,CYBA,0.13081104051065395,0.048695013,2.686333417892456,2.686333417892456,4.752714,2.761309,1.3714526
PT,AKI,CRYAB,0.12926265996711805,0.02431369,5.316455841064453,5.316455841064453,12.764146,8.930739,5.9646406
PT,AKI,LTF,0.12495898815488586,0.05073478,2.4629846893949434,2.4629846893949434,2.578217,0.22815226,0.0023124202
PT,AKI,ALDOB,0.12044182805167436,0.011282458,-10.675140857696533,10.675140857696533,3.2391388,7.354213,20.474346
PT,AKI,CDH6,0.11589865897241547,0.074806534,1.5493119806051254,1.5493119806051254,2.324888,1.2971724,0.2539796
PT,AKI,S100A11,0.11203092043129903,0.025077587,4.467372417449951,4.467372417449951,7.9067044,5.087183,1.791481
PT,AKI,ADIRF,0.11085975989921781,0.06846581,-1.6191989183425903,1.6191989183425903,1.6055986,3.8229322,2.6266627
PT,AKI,ATP5PF,0.10588339571490968,0.06859813,1.5435318350791931,1.5435318350791931,3.0709286,1.7237879,1.3310056
PT,AKI,FABP1,0.10362140126908281,0.038891844,-2.66434782743454,2.66434782743454,0.73432213,2.3813992,4.4159408
PT,AKI,RPS24,0.1029528562240749,0.023245893,4.42886209487915,4.42886209487915,14.673476,11.336415,9.152813
PT,AKI,RPS8,0.10244144629147822,0.025405476,4.0322585105896,4.0322585105896,11.283837,8.114976,6.3881817
PT,AKI,RPL13,0.10042724479371046,0.018510144,5.425524711608887,5.425524711608887,19.868954,14.46698,14.419878
PT,AKI,RPL19,0.09508104026813236,0.03375044,2.8171792030334473,2.8171792030334473,11.817783,9.074555,8.926653
PT,AKI,MT2A,0.09139708628621435,0.023639433,3.866297721862793,3.866297721862793,12.714878,8.426633,9.270528
PT,AKI,RPL24,0.08887159150353252,0.040654268,2.1860334873199463,2.1860334873199463,9.080129,7.0720315,6.716159
PT,AKI,HPD,0.08604082393385215,0.038284954,-2.2473796010017395,2.2473796010017395,0.62894183,1.776201,3.9764419
PT,AKI,RPL10,0.08551827858844341,0.01834033,4.662853717803955,4.662853717803955,17.786694,14.504944,11.742736
PT,AKI,RPLP0,0.08530355152997249,0.062197212,1.3715012073516846,1.3715012073516846,4.1382437,3.05559,2.477895
PT,AKI,UQCRH,0.08454816886820282,0.06464912,1.3078007698059082,1.3078007698059082,3.543938,2.2271166,2.2451577
PT,AKI,IFITM3,0.08377682989816226,0.060171537,1.3922999799251556,1.3922999799251556,2.2981899,1.3288596,0.48292023
PT,AKI,ATP5F1D,0.08292507063418686,0.040575244,2.04373562335968,2.04373562335968,3.8735576,2.1061609,1.553483
PT,AKI,HIF1A,0.08124159117163954,0.095638126,0.8494686633348465,0.8494686633348465,1.1434685,0.39722338,0.19077629
PT,AKI,ATP5IF1,0.0793981661959633,0.06008583,1.3214125037193298,1.3214125037193298,3.2480204,2.1676207,1.6855952
PT,AKI,CDK2AP2,0.07891937841130892,0.12129673,0.6506306976079941,0.6506306976079941,0.9648742,0.4161616,0.21232542
PT,AKI,GSTA1,0.07795732758501184,0.021949684,-3.5516377687454224,3.5516377687454224,1.2990129,2.245237,7.456064
PT,AKI,ATP5MG,0.07664706433262047,0.038417295,1.9951187372207642,1.9951187372207642,3.8445706,2.140061,1.5588429
PT,AKI,ATP5MF,0.07637251655473865,0.056575924,1.3499119579792023,1.3499119579792023,2.559676,1.4469379,0.97259
PT,AKI,ADGRG1,0.07466579573848442,0.08897662,0.8391619548201561,0.8391619548201561,1.1602372,0.50136304,0.14078744
PT,AKI,RPL34,0.07302495024278421,0.025696399,2.8418359756469727,2.8418359756469727,14.198861,12.048133,10.665917
PT,AKI,MT1X,0.07266733775190914,0.038134918,-1.9055328369140625,1.9055328369140625,8.954151,9.207047,12.5123205
PT,AKI,RPS3,0.0716523737891972,0.03506003,2.043705463409424,2.043705463409424,7.7047844,6.0786486,5.2435093
PT,AKI,B2M,0.07118749650513889,0.014451912,4.925818681716919,4.925818681716919,12.03639,9.889989,4.3311543
PT,AKI,HINT1,0.07011739399219152,0.025040142,2.800199508666992,2.800199508666992,7.3858085,5.016543,4.154675
PT,AKI,COX7B,0.07009301437558335,0.04896643,1.431450366973877,1.431450366973877,4.1400375,2.8181155,2.5990589
PT,AKI,PTMA,0.06941576180370124,0.0218399,3.178391933441162,3.178391933441162,8.5487995,6.7193265,4.0214887
PT,AKI,FTCD,0.06927716534109729,0.0904794,-0.7656678557395935,0.7656678557395935,0.6061202,1.0976964,1.6458797
PT,AKI,CD63,0.06873886760086023,0.042151555,1.6307551860809326,1.6307551860809326,4.7326374,3.9725022,2.2312622
PT,AKI,RNF213,0.06713057065112815,0.13072799,0.5135133638978004,0.5135133638978004,0.7819448,0.33917588,0.19768701
PT,AKI,MYL6,0.06593663056206056,0.017776389,3.709225296974182,3.709225296974182,8.553382,5.919165,3.769148
PT,AKI,RPL39,0.06573023899117203,0.014270714,4.605953216552734,4.605953216552734,15.282579,12.512266,8.840986
PT,AKI,IGFBP7,0.06564610040629248,0.01642021,3.9978843927383423,3.9978843927383423,9.010445,6.6277966,3.3973238
PT,AKI,ALDH6A1,0.06497680932674443,0.052583836,-1.2356802821159363,1.2356802821159363,0.9959174,1.4070234,3.056172
PT,AKI,COX7C,0.06374010780103578,0.043845046,1.4537584781646729,1.4537584781646729,7.5728426,5.9168086,6.3213596
PT,AKI,UGT2B7,0.06313414071071888,0.020036334,-3.150982618331909,3.150982618331909,1.3796023,2.2277353,6.8334346
PT,AKI,SLC22A8,0.06281701395478412,0.062313605,-1.0080786347389221,1.0080786347389221,0.2604404,0.6264937,1.9105444
PT,AKI,RPS3A,0.06257397516613672,0.028187925,2.21988582611084,2.21988582611084,10.210463,8.1401205,7.841033
PT,AKI,RPS25,0.06253668316431771,0.051495332,1.2144145965576172,1.2144145965576172,6.994692,5.994792,5.5657625
PT,AKI,RPS4X,0.06220386618224438,0.049743652,1.250488519668579,1.250488519668579,9.468953,9.298824,7.138105
PT,AKI,RPS28,0.06010557981840492,0.034279868,1.7533783912658691,1.7533783912658691,15.663813,14.278096,13.542772
PT,AKI,RPL12,0.059241239909179066,0.013992484,4.233790159225464,4.233790159225464,10.938819,7.5675225,5.842535
PT,AKI,TPM1,0.05849407614311852,0.043334506,1.3498267531394958,1.3498267531394958,3.072084,2.2341444,1.21037
PT,AKI,PPIB,0.05817361292367096,0.07020959,0.8285707235336304,0.8285707235336304,1.8731163,1.2963021,0.792789
PT,AKI,TMSB4X,0.05761090057364304,0.029010465,1.985866129398346,1.985866129398346,4.9443555,4.5118346,1.4051441
PT,AKI,PDK4,0.05751887105095599,0.058764234,-0.9788074642419815,0.9788074642419815,0.08109061,0.11360203,2.006194
PT,AKI,CD24,0.05745935466968488,0.027564935,2.084508955478668,2.084508955478668,4.3008237,3.6300797,0.8025497
PT,AKI,PDZK1IP1,0.056328039284970544,0.03008993,1.8719897270202637,1.8719897270202637,9.552201,6.3624077,8.998015
PT,AKI,RPL26,0.056045607696349364,0.020359185,2.7528414726257324,2.7528414726257324,11.685612,9.679888,8.185653
PT,AKI,SEPP1,0.05545664075139034,0.042693816,-1.2989384829998016,1.2989384829998016,0.11721188,0.62513095,2.2071698
PT,AKI,CHCHD10,0.055115713379159104,0.0680029,0.810490608215332,0.810490608215332,3.0977926,2.2614937,2.3131104
PT,AKI,ADI1,0.05392737913752366,0.0458172,-1.1770116686820984,1.1770116686820984,1.2653,1.7907304,3.093893
PT,AKI,C3,0.05223589332299913,0.044404972,1.1763523444533348,1.1763523444533348,1.3988557,0.42519414,0.01981254
PT,AKI,MALAT1,0.052074700815458286,0.009833007,5.295907974243164,5.295907974243164,60.938007,66.04816,45.236042
PT,AKI,RPS7,0.051665730624073536,0.02720862,1.8988735675811768,1.8988735675811768,8.6473055,6.7789173,6.7179465
PT,AKI,RPLP2,0.051286890990674294,0.03135715,1.6355724334716797,1.6355724334716797,5.0514936,3.626713,3.2051294
PT,AKI,ATP5MC3,0.05071500091501502,0.02290462,2.214182198047638,2.214182198047638,3.98713,1.9657502,1.5801452
PT,AKI,PPDPF,0.05017448418082582,0.06102662,0.8221737146377563,0.8221737146377563,4.1388927,4.022219,2.6112187
PT,AKI,CD74,0.05015654420195109,0.027415281,1.8295104801654816,1.8295104801654816,3.1782506,1.9445492,0.75293094
PT,AKI,ATP5MC1,0.04949571104434358,0.04181273,1.1837474405765533,1.1837474405765533,2.0101397,0.9896129,0.66317165
PT,AKI,RPL3,0.049299935478095414,0.014875903,3.314080238342285,3.314080238342285,12.346358,9.118739,8.945817
PT,AKI,UQCRB,0.04865304834731177,0.032976612,1.4753804206848145,1.4753804206848145,4.6021695,3.1299593,3.1236188
PT,AKI,PAH,0.04859662776543905,0.040586315,-1.197364866733551,1.197364866733551,0.63524866,1.1677223,2.4975047
PT,AKI,RPS12,0.0481103875225708,0.0077722315,6.190035343170166,6.190035343170166,17.90774,13.509564,9.925844
PT,AKI,RPS19,0.04804791153762267,0.010822749,4.4395294189453125,4.4395294189453125,12.209336,8.960023,6.579591
PT,AKI,RPS13,0.047570020748573416,0.018258242,2.6053998470306396,2.6053998470306396,9.691137,7.28173,6.8897448
PT,AKI,PPIA,0.04729064612950751,0.01919901,2.463181495666504,2.463181495666504,6.727383,4.606943,3.9214602
PT,AKI,JPT1,0.045553186842454324,0.07373064,0.6178325153887272,0.6178325153887272,0.78561497,0.2555857,0.0799792
PT,AKI,ATP5MD,0.045217552616697354,0.024303632,1.8605265617370605,1.8605265617370605,3.6221745,2.1077971,1.4154987
PT,AKI,NDUFS5,0.044271314713437704,0.05527635,0.8009088039398193,0.8009088039398193,3.0651453,2.512171,2.0163019
PT,AKI,EEF1A1,0.04358789952028452,0.009436167,4.619237899780273,4.619237899780273,29.306898,23.769491,25.60583
PT,AKI,MZT2B,0.042574031020548464,0.06342425,0.6712579131126404,0.6712579131126404,2.3101354,1.7171309,1.560624
PT,AKI,SYNE2,0.041227598589900216,0.04631918,0.8900761902332306,0.8900761902332306,1.7134807,1.1054432,0.5413658
PT,AKI,RPS23,0.04111432123536174,0.011595293,3.545776844024658,3.545776844024658,14.274654,11.226116,10.231639
PT,AKI,RPL10A,0.04099296741000846,0.027305866,1.5012513399124146,1.5012513399124146,4.905444,3.5272996,3.281086
PT,AKI,CUBN,0.04066086742608788,0.026821313,-1.5159909129142761,1.5159909129142761,1.0523132,1.7200702,3.416538
PT,AKI,ATPIF1,0.04016133691805557,0.03473033,-1.1563764810562134,1.1563764810562134,0.19783509,1.3282169,1.3802062
PT,AKI,TAGLN2,0.040101915472350314,0.058972478,0.6800106912851334,0.6800106912851334,1.2505357,0.7195134,0.42153665
PT,AKI,ENO1,0.03997139264452221,0.029061716,1.3753968477249146,1.3753968477249146,3.32753,2.033284,1.8709822
PT,AKI,HSP90B1,0.039935940930750924,0.03218023,1.2410085201263428,1.2410085201263428,2.5521982,1.6443963,0.977983
PT,AKI,RPL35A,0.039808902048599215,0.029128594,1.3666605949401855,1.3666605949401855,7.5347238,6.457326,5.8788004
PT,AKI,ACTB,0.039535452583164044,0.011608656,3.40568745136261,3.40568745136261,7.729211,4.9977927,3.649254
PT,AKI,RPS26,0.038418250625367634,0.015524823,2.4746336936950684,2.4746336936950684,7.8856864,6.5010467,4.3210588
PT,AKI,COX4I1,0.0378514719082057,0.03528652,1.0726892948150635,1.0726892948150635,4.4790754,3.4359093,3.376863
PT,AKI,MT1M,0.03749604989906141,0.07114654,0.5270256251096725,0.5270256251096725,0.9926589,0.44809532,0.48317125
PT,AKI,RPS18,0.0371171829785073,0.006065815,6.119075775146484,6.119075775146484,17.887848,12.812061,10.725483
PT,AKI,C11orf54,0.03556968192538168,0.039765082,-0.8944953680038452,0.8944953680038452,2.4491134,2.8414626,3.8457549
PT,AKI,RPS29,0.03545345609311212,0.07852866,-0.45147156715393066,0.45147156715393066,4.433154,4.748451,5.0208
PT,AKI,FAU,0.034596549693747036,0.021135978,1.6368558406829834,1.6368558406829834,7.043867,5.9165297,4.897493
PT,AKI,COX6B1,0.03453682816696979,0.027845494,1.2403022050857544,1.2403022050857544,4.167209,3.0220714,2.8317425
PT,AKI,YBX1,0.03424771201248111,0.04243459,0.8070706129074097,0.8070706129074097,2.1631224,1.4702005,1.2419031
PT,AKI,MMP7,0.03405899061966,0.010095399,3.3737142086029053,3.3737142086029053,5.5247927,3.6417117,0.6604452
PT,AKI,LAPTM4A,0.034042921700763173,0.02014307,1.690056324005127,1.690056324005127,4.358567,3.3252223,2.0117996
PT,AKI,RPL7A,0.03377606710967873,0.010784472,3.1319165229797363,3.1319165229797363,10.958341,8.010005,7.6428432
PT,AKI,BICC1,0.03366853003864101,0.06947123,0.48463988304138184,0.48463988304138184,1.1020526,0.80313176,0.4316936
PT,AKI,ATOX1,0.033635271391472266,0.06604802,-0.5092548131942749,0.5092548131942749,2.2442567,2.513498,2.993525
PT,AKI,GNB2L1,0.033428850598565985,0.027286412,-1.2251097857952118,1.2251097857952118,0.3118638,1.0032938,2.0706534
PT,AKI,FBP1,0.03314168881999491,0.026697068,-1.2413980960845947,1.2413980960845947,0.855073,1.5682285,2.6247137
PT,AKI,MT-ND6,0.03295563404580926,0.05996103,-0.5496175587177277,0.5496175587177277,0.50290185,0.74583894,1.3591999
PT,AKI,S100A10,0.03286733726412816,0.013386991,2.455169916152954,2.455169916152954,5.474623,4.1480966,1.89081
PT,AKI,TNFSF10,0.03273238606899431,0.018894548,1.7323720455169678,1.7323720455169678,3.1963336,2.3555212,0.572402
PT,AKI,RPL35,0.03241755873612351,0.014064002,2.305002450942993,2.305002450942993,8.282599,6.35648,5.598714
PT,AKI,RPL37,0.032396708314658795,0.035432775,0.9143147468566895,0.9143147468566895,7.4709377,6.608604,6.504642
PT,AKI,S100A13,0.032033216635116046,0.035671912,0.8979955017566681,0.8979955017566681,2.2506716,1.7944689,0.91088337
PT,AKI,DYNLL1,0.032018187200687276,0.028875707,1.108827829360962,1.108827829360962,2.9826405,2.1988783,1.5487471
PT,AKI,ATP1B1,0.03192179094862624,0.06341354,-0.5033907890319824,0.5033907890319824,2.8664901,3.4046466,3.3351152
PT,AKI,ATP5F1E,0.03186293023495246,0.009437606,3.3761667013168335,3.3761667013168335,7.230343,4.529798,3.1785543
PT,AKI,GAPDH,0.031684679194113885,0.010706599,2.959359884262085,2.959359884262085,9.995672,7.0022054,7.0704193
PT,AKI,ERRFI1,0.031380236069547554,0.05527861,-0.5676741115748882,0.5676741115748882,0.078663185,0.08513861,1.207536
PT,AKI,C19orf70,0.03038587400860171,0.05304653,0.5728155076503754,0.5728155076503754,1.4881341,0.8883827,0.9422546
