latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,cell_type,condition
1.1192492,-0.9157024,3.0430806,-3.3938653,-1.6191733,2.8132472,-0.896757,2.3661413,0.28708887,-4.2278337,2.1999974,4.359198,-0.3087753,2.8637226,0.7488071,-4.1463766,1.5575525,1.5450755,0.7920242,1.0425627,2.8056388,2.9853566,0.4821263,-1.7600447,-1.2390006,-0.6319467,-1.7886207,2.6810794,-0.7519532,-4.4619737,3.741004,3.6714735,PC,AKI
-0.37809527,0.016099967,1.4390404,-1.3071698,-0.4142375,1.4992185,-0.39544314,1.005721,0.16986273,0.374671,1.2597312,0.59956396,0.5254743,0.109872326,-0.35568714,-1.9567033,0.6881008,0.033376142,0.0024834424,-0.18346539,0.5533949,2.144762,0.4563511,-1.198075,0.03873299,-0.19214945,0.22834305,0.7409004,0.15073644,-1.8011079,2.0591164,0.95300186,PC,AKI
-0.72676814,0.09955327,-0.5431351,-0.7146764,-0.1300153,0.5961708,1.0744293,1.2079179,-2.0195363,-0.14867488,-0.16648619,0.8910918,-1.5714835,-1.4630169,-1.0891563,-3.5915291,0.12242971,1.9951195,0.23220591,-2.1307607,0.10790776,-1.2254748,0.9017502,-2.343754,0.77760583,2.2119,1.2601497,0.2265416,0.9449472,-0.2469293,0.21019174,-0.22742803,PC,CKD
-0.91249245,-2.2079182,2.5894847,3.1788385,0.6230766,-3.2844715,1.7126827,-2.0808518,-2.8169954,1.4829129,2.9809892,-1.8772155,-0.0012834519,-3.00182,1.7878987,-0.4311931,-3.6108923,0.9874208,1.9853209,-2.5822325,-2.211176,-2.6670954,-2.8719668,0.68995965,-1.2432177,-0.49795455,-4.04116,-1.5502584,-3.2002935,-2.084351,-2.0717447,-2.3517172,PC,Ref
-2.075197,-2.9723938,4.858809,3.7190633,1.4136449,-4.273473,1.7152175,-3.6831877,-3.8697155,4.310135,4.322453,-3.1312425,2.735458,-3.4945924,2.7187116,1.8786906,-3.7938256,2.1565118,3.0400636,-1.9183612,-3.7975984,-2.4819145,-3.8672092,1.8324333,-1.0789107,-2.9602296,-5.273068,-3.508896,-3.2303824,-2.4547832,-1.5429487,-3.53448,PC,Ref
0.31685758,-0.1290673,1.2435004,-2.5225344,-0.55530506,1.97485,-0.4123474,1.5885266,0.26515433,-1.5923244,1.170092,1.9529368,-0.3431496,1.476192,0.20845225,-2.0236428,1.329205,0.77144754,-0.29574594,0.15191835,1.5598849,1.8078237,0.80014163,-1.628861,-0.022833861,-0.20363078,-0.2656188,1.2618419,0.19631116,-1.959009,2.084371,2.037547,PC,AKI
0.22197817,0.48326105,2.373849,-2.7392569,-0.7282423,2.7730474,-1.0086333,1.6288594,0.81914496,-0.31230357,2.3104582,1.9157827,0.97694135,1.4932085,-0.083461165,-2.4792452,1.7004178,0.4542683,0.17524475,0.9776285,1.6394737,3.026763,0.88439864,-1.3000032,-0.08390219,-0.6498407,-0.7725908,1.4617648,0.18774477,-2.6576443,3.0125186,2.239455,PC,AKI
-0.8801933,0.029883854,0.2627603,-0.15729311,-0.30200893,0.64713305,-0.023066886,0.43542674,-0.5317686,1.0638376,0.6660467,-0.04584776,0.052733317,-1.0802076,-0.4823818,-1.2958314,0.4045896,0.083894454,0.22838998,-1.0321423,0.1558499,0.8554687,0.21484077,-1.0626698,0.5558748,0.094571516,1.1244152,0.22885798,0.4390202,-0.97042865,1.1987909,0.005801812,PC,CKD
-0.85626966,0.13686962,0.63055027,-0.80099106,-0.550644,1.20266,-0.23174953,0.71734875,-0.2476267,1.0243822,0.7661617,0.32445335,0.28405315,-0.65076566,-0.6043213,-1.7778136,0.63137734,-0.0028611638,0.21236771,-0.6559591,0.3979457,1.6818478,0.4613659,-1.197463,0.4462946,0.12223153,0.9360218,0.5495306,0.4024375,-1.2976685,1.8105754,0.6232663,PC,CKD
-2.3059092,-0.5562862,-0.7068682,-1.4759157,-0.6170797,1.0277004,2.1721826,3.3377683,-3.1969397,-2.7273278,0.11931436,1.6977656,-3.165388,-1.391726,-2.1597056,-5.6989083,-0.26412186,5.329002,2.2652307,-2.558901,-0.05808072,-0.8759694,1.0405664,-4.742037,0.6425421,3.7005193,2.269169,0.8725886,0.3831984,-1.2155786,-0.35192624,0.731147,PC,CKD
0.33098525,0.09485455,2.2671306,-2.7781725,-1.1258456,3.0321553,-0.9668083,2.0225644,0.40601572,-1.1291271,2.2170854,2.782983,0.62064743,1.7968155,0.54103833,-2.644746,2.034263,0.97620946,0.7046451,1.1445231,1.948254,2.745767,0.74476445,-1.626015,0.11564761,-0.5214332,-1.1207724,1.7234883,-0.38325346,-2.5566983,3.0596201,2.7190082,PC,AKI
0.04412052,0.32465887,1.8072555,-2.1538105,-0.82971466,2.4230578,-0.93776226,1.4710139,0.62547284,-0.3000549,1.7329037,1.7067269,0.6365577,1.0293888,-0.0506635,-2.315745,1.5523609,0.45963395,0.20229612,0.7137635,1.5408117,2.6706803,0.805994,-1.5246677,0.079473175,-0.31287065,-0.34583864,1.4402077,0.16324359,-2.2438788,2.7015631,2.017839,PC,AKI
